"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2685.95/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x9dcbcdc5d63a7ae5f8be5fce23945bcedd779b074559eaa01ec16875c0496ed9","10333065","1593063321","2020-06-25 05:35:21","0x22540cf5fa0101375513106f14940619cbc0f35c","0x46fde20dfde85c8c169e8823b6f615146674103e","","0.1","0","268.595","0.001785","4.79442075","232.35","","","Transfer",""
"0x6e32916b5c3b3ccb70a6d2cc7979363cff96f842323f8040c7d2c1c103dc1bc3","10333712","1593072277","2020-06-25 08:04:37","0x46fde20dfde85c8c169e8823b6f615146674103e","0x267f70f9b856de226fea5fc1b0a8e319c72ceff5","","0","0.05","134.2975","0.00105","2.8202475","232.35","","","Transfer",""
"0x0d43407bd7299304e89d08bb3baf81552862a06e2f90c9407cebfa052dff9f97","10340989","1593169420","2020-06-26 11:03:40","0x267f70f9b856de226fea5fc1b0a8e319c72ceff5","0x46fde20dfde85c8c169e8823b6f615146674103e","","0.09","0","241.7355","0.00084","2.256198","229.46","","","Transfer",""
"0x2c9ef70b4ca7d2d59f94a982e54864e30ab04521dd6a604545184222dcf6696b","10341033","1593169790","2020-06-26 11:09:50","0x267f70f9b856de226fea5fc1b0a8e319c72ceff5","0x46fde20dfde85c8c169e8823b6f615146674103e","","80000","0","214876000","0.00084","2.256198","229.46","","","Transfer",""
