"0x0019787619c512950e186025c932613872613b04","","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","59054.38"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x002084241ae8a63b7caa07ef1b9a17d5913484ec","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x000123a4cc22bc723203c7fce9c65ef2b09cbf56","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
"0x0019787619c512950e186025c932613872613b04","0x43ab622752d766d694c005acfb78b1fc60f35b69","0"
