"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2746.31/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x5d9f5f7d931246c80cef4f2284bd5ba088cb71b6a4b3e03f21776712cea67042","3965207","1499040054","2017-07-03 00:00:54","0x0076c3d27f52ee938e37964c98d89e35b300afad","0xce52d38539e1e557f184f1073a59f69c9ba95f28","","38","0","104359.78","0.00063","1.7301753","276.41","","","Transfer",""
"0x66d54a5381d8e2b00b410fa4a1ecdf08402b3012dc9584d90b66d094fd2e9ba0","3968424","1499095045","2017-07-03 15:17:25","0xdee4e5856c571e61e6cd83e7d6ca9ac6d8bd3adf","0xce52d38539e1e557f184f1073a59f69c9ba95f28","","10.1","0","27737.731","0.000441","1.21112271","276.41","","","Transfer",""
"0x557e6572f9408cb841819b98dcc4973c8142387e6ca8d9c90417ad66bb655400","3973403","1499180372","2017-07-04 14:59:32","0x269ee680133db82f018407ed086fd616d9d0d951","0xce52d38539e1e557f184f1073a59f69c9ba95f28","","0.5","0","1373.155","0.00126","3.4603506","269.05","","","Transfer",""
"0x809ef0e1e079ed195082a58e6e927439dd1a0b45f0a5d2657b920001ceb9f72a","3976942","1499241226","2017-07-05 07:53:46","0x23afdacb2d3a5257d726808b507dc5599617ac55","0xce52d38539e1e557f184f1073a59f69c9ba95f28","","20","0","54926.2","0.00126","3.4603506","266.00","","","Transfer",""
"0x34784261edd69a9d82fcabd367914427f1c5215dc586e1645247fdfce6d8545b","3981472","1499318886","2017-07-06 05:28:06","0xce52d38539e1e557f184f1073a59f69c9ba95f28","0xedea2e5be24e0461fefde26af224499b3d5fe67d","","0","19","52179.89","0.00084","2.3069004","265.88","","","Transfer",""
"0xe5c14f915251f693d5a505fccbb3bc07d7e98501721910b70ed7768da23fa46c","3981494","1499319245","2017-07-06 05:34:05","0xce52d38539e1e557f184f1073a59f69c9ba95f28","0x670656da022dcf8b8f0bdb59b9a11baafe6567a9","","0","19","52179.89","0.00084","2.3069004","265.88","","","Transfer",""
"0xb5cf2e5429bd0851e2cb33dfe6f130afa4323aab72ba39b83f48fcae946231e6","3981506","1499319690","2017-07-06 05:41:30","0xce52d38539e1e557f184f1073a59f69c9ba95f28","0xa78344cbadc9cfcc35749347319ed2c7f00e13a1","","0","19","52179.89","0.00084","2.3069004","265.88","","","Transfer",""
"0x7b62b707a24cb9be208fc2ca30a590a9478df3eed0e6dd6936c7370b1d9a17db","3981535","1499320137","2017-07-06 05:48:57","0xce52d38539e1e557f184f1073a59f69c9ba95f28","0x0871a6b99673c1fa624070cc40010829090cc6e6","","0","11.59664","31847.9683984","0.00084","2.3069004","265.88","","","Transfer",""
