1217	0x10abe2494e4525f8cd2bac772671f0e1a44c6975	10,060.02470694 Ether	0.00845327%	113
1223	0x2e2171cce13573b6a93c7440d6978e71b14f99ac	10,028.30702066 Ether	0.00842662%	72
1224	0x07445065963c2d563cd70ddf2aa49fc771e59a98	10,018.83252197 Ether	0.00841866%	3874
1226	0x05348e9ed9037d7c17492d4517760aad0719d27a	10,008.82864285 Ether	0.00841025%	116
1240	0x2eafd40e7f7b6fd04c292bc42d90ed17b6b7b55f	10,000.07430026 Ether	0.00840290%	54
1243	0xa8d10520425062260b3e33feb11dcb7e25a864da	10,000.005179 Ether	0.00840284%	63
1316	0x13a2721369ad7967c508c89c36ba6a8e1d750222	9,999.99415694 Ether	0.00840283%	90
1324	0xc4e30303a4490e670da9fb5274bb49776d969322	9,990.46070434 Ether	0.00839482%	66
1327	0x4df6152f1ab6f653446daaa21036493c4d61c0f9	9,957.8128359 Ether	0.00836739%	91
1331	0xd4f326fca53f568694734fdac531fc403e3f7190	9,914.9829918 Ether	0.00833140%	59
1332	0x5cdaf83e077dbac2692b5864ca18b61d67453be8	9,902.27002582 Ether	0.00832071%	27055
1337	0x905315602ed9a854e325f692ff82f58799beab57	9,878.14817373 Ether	0.00830045%	65
1341	0xf51c4c6672add72588b521b02c10687bdecff5c9	9,825.33676856 Ether	0.00825607%	57
1363	0x4fadc4415545ceb4c42a05070271d050e50f6ceb	9,789.39263823 Ether	0.00822587%	134
1365	0xc5424b857f758e906013f3555dad202e4bdb4567	9,779.96988201 Ether	0.00821795%	10931
1368	0x6e011e100c10ebaad634214523bcf3bf61dd22bd	9,743.52980982 Ether	0.00818733%	215
1387	0xd4f60a1a59e93368d265c8eedb05741e726c6d25	9,643.02358278 Ether	0.00810287%	58
1388	0x0632dcc37b1fabf2cad20538a5390d23c830962e	9,628.5502 Ether	0.00809071%	182
1397	0x7ef23aae22c1b3c3ecfee1aecbda03ec86784c95	9,525.51156247 Ether	0.00800413%	62
1402	0x81e634ed38c4f95263f800aa6d72eb69350d0427	9,484.7285979 Ether	0.00796986%	68
1405	0x5fdcca53617f4d2b9134b29090c87d01058e27e9	9,432.45876011 Ether	0.00792594%	263785
1407	0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e	9,419.21445583 Ether	0.00791481%	3108
1413	0xfbf6333e48d774e2343ad25681015e4d31892156	9,391.29102501 Ether	0.00789135%	62
1417	0x6081258689a75d253d87ce902a8de3887239fe80	9,369.57142685 Ether	0.00787310%	3751
1419	0x11b11301e1d47f457fb413dc7e48efb777b0fa28	9,349.91144861 Ether	0.00785658%	54
1429	0x686e5ac50d9236a9b7406791256e47feddb26aba	9,149.17446374 Ether	0.00768790%	24144
1432	0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3	9,101.61620445 Ether	0.00764794%	2474051
1433	0x8bba6928abed2c7d8b4f2e70b416b16312137ea4	9,099.13448075 Ether	0.00764585%	90
1438	0xf6bd9fc094f7ab74a846e5d82a822540ee6c6971	9,021.01851587 Ether	0.00758021%	97
1440	0x67492f474b06deab70bdd94cc7f66fef02ccd50c	9,005.20714632 Ether	0.00756693%	199
1444	0xf3af1912e23d275c5754dedc3b0ae7c162aad239	8,970.8995614 Ether	0.00753810%	53
1449	0x2d3a053588cb3f87601287948c10874173064d1b	8,915.60137048 Ether	0.00749163%	109
1451	0xcb8bbfa45541a95c1de883eb3606708cae9fd45c	8,882.16616071 Ether	0.00746354%	100421
1452	0x930a2ff879bc6621a8ba2e053636084649de408d	8,876.18447267 Ether	0.00745851%	57
1454	0x0aca67fa70b142a3b9bf2ed89a81b40ff85dacdc	8,853.17118379 Ether	0.00743917%	861
1455	0xfe5fb84cfe723f6c809e4a0e02212e955217e2b0	8,836.75042616 Ether	0.00742538%	52
1457	0x0e5f49f732a3b3eab25f3e39fb106ddba53a5cf4	8,825.65262274 Ether	0.00741605%	65
1458	0x3229149012a035ef51d724e0343eb31ce3e4bb7d	8,807.03934885 Ether	0.00740041%	14556
1459	0x616116777efa63666436e9d132899467fb9a3d41	8,804.60849514 Ether	0.00739837%	59
1467	0xbb4425f09548a140270220f78e6fd68f4e2c756d	8,668.86216213 Ether	0.00728430%	227
1469	0x7534016ca9441b1628369a65fc40ff39fbf3b458	8,653.41940172 Ether	0.00727133%	142
1471	0xb9c42bfd2ac4599ad3ac46789cf70bfd1fa8ff7f	8,641.63264984 Ether	0.00726142%	1661
1478	0xae64ede2fa15c6ce577435df9a1ac4f18309c4e2	8,568.23452974 Ether	0.00719975%	204
1481	0x6dd5a9f47cfbc44c04a0a4452f0ba792ebfbcc9a	8,537.52209393 Ether	0.00717394%	103
1482	0x20c4f5a47b3c8ad87d8986e418b0856b98910235	8,527.42483274 Ether	0.00716546%	369
1484	0xe94c28961b34c0e0bb247960950c36488dff7946	8,519.29140663 Ether	0.00715862%	50
1496	0x3cceb0d443ca4b1320ae4fa60a053eac163ca512	8,435.2753867 Ether	0.00708802%	16828
1497	0x4a16ecf42d72528264b8313b604493eafef5d845	8,432.77524429 Ether	0.00708592%	409
1501	0xca8d6f69d8f32516a109df68b623452cc9f5e64d	8,369.22652685 Ether	0.00703252%	55
1503	0xf3f5c252e8acd60671f92c7f72cf33661221ef42	8,367.04167582 Ether	0.00703069%	2359
1513	0x592a4668be1634f66903d1985d4f13989f7ed106	8,156.59792683 Ether	0.00685386%	56
1515	0x260ee8f2b0c167e0cd6119b2df923fd061dc1093	8,111.26871193 Ether	0.00681577%	168787
1516	0x44e880063e1f7312f28ee15cc0628a2af8a2918f	8,098.18244694 Ether	0.00680477%	195
1523	0x08eedf7caede30546a718c67a6ce3bafe47ad638	8,025.11791136 Ether	0.00674337%	73
1524	0x32ec02800cb7bec5d44b7f97148627c4df5b6c23	8,024.09991961 Ether	0.00674252%	87
1526	0xdf6b7c8ad562f051d3e3301edba96b245df5e8dc	8,021.99995728 Ether	0.00674075%	360
1527	0x3e47c795962f0e474a0691c28061118642f2a9e5	8,009.28734997 Ether	0.00673007%	266
1534	0x5b47ac3ecb097a3492a11480e3eda58d805bd530	8,000.00982413 Ether	0.00672228%	72
1542	0x4ebf51689228236ec55bcafef9d79663992a7fb6	7,999.96761479 Ether	0.00672224%	69
1547	0x16a0772b17ae004e6645e0e95bf50ad69498a34e	7,975.52197624 Ether	0.00670170%	428
1550	0x592a94353879a5bc2a50f0cd5037b7a91e3f5aef	7,913.26309871 Ether	0.00664938%	76
1560	0x9d217bcbd0bfae4d7f8f12c7702108d162e3ab79	7,852.80118993 Ether	0.00659858%	353
1561	0x39b65789c8beaf95af392e36013cf326a0a95c7c	7,840.57277267 Ether	0.00658830%	167
1578	0x00d681a7b6584f978f63c81cfd847064ce19a080	7,609.30350003 Ether	0.00639397%	300
1579	0xd0e6f8172a6694f4c6b91badd721a3b7b7e65087	7,578.42040503 Ether	0.00636802%	1500
1591	0x794d28ac31bcb136294761a556b68d2634094153	7,483.97937784 Ether	0.00628866%	423479
1594	0xefb2e870b14d7e555a31b392541acf002dae6ae9	7,463.50781451 Ether	0.00627146%	247143
1605	0x1aba5198c90cac455d1d4e37d39bad0a91d41119	7,334.84886517 Ether	0.00616335%	57
1615	0xca436e14855323927d6e6264470ded36455fc8bd	7,265.14896223 Ether	0.00610479%	862
1619	0xebe1495ed58d91c75e79f2d20d21e7f9c4bced5d	7,252.19196065 Ether	0.00609390%	666
1621	0x6c0e712f405c59725fe829e9774bf4df7f4dd965	7,239.94277778 Ether	0.00608360%	218
1637	0x75a0bc7907b972785b74d6ae71003fee58883dea	7,174.832631 Ether	0.00602889%	77
1642	0x6cf9aa65ebad7028536e353393630e2340ca6049	7,136.62366424 Ether	0.00599679%	4289
1643	0xf8a2cbc21f835015248468f56c83e006943cb9ec	7,113.36847408 Ether	0.00597725%	101
1645	0xf9b43deb017253448eea94ad790db67541487021	7,106.45868806 Ether	0.00597144%	651
1649	0x06fed18718975d9e178e0c0fea35c18eac794c3f	7,079.11104881 Ether	0.00594846%	2546
1652	0x4c854e15c2acbe3a505dc33eb6b72b8fc8a0ff00	7,046.91385322 Ether	0.00592141%	124
1664	0xf816b872d4e321ceb5e40e0b3d9e902786602290	7,000.98774034 Ether	0.00588281%	285
1672	0x00192fb10df37c9fb26829eb2cc623cd1bf599e8	6,962.36944513 Ether	0.00585036%	4006704
1673	0x4e6963c792b1cb9fc242436f9ecf0856d964e915	6,959.36749581 Ether	0.00584784%	76
1674	0xf219bf96b7a5a012a2c9f4c15bee96cdf8f4d58d	6,954.22436304 Ether	0.00584352%	292
1676	0x7758e507850da48cd47df1fb5f875c23e3340c50	6,925.48958886 Ether	0.00581937%	49648
1677	0xdb0e7d784d6a7ca2cbda6ce26ac3b1bd348c06f8	6,925 Ether	0.00581896%	144
1687	0x6f3f68525e5edad6f06f8b0eae0dd7b9f695af13	6,850.99989944 Ether	0.00575678%	102
1689	0x8a7e7a63b401293c4be78769750622b2a6f33494	6,847.75362472 Ether	0.00575405%	23203
1692	0x64187ae08781b09368e6253f9e94951243a493d5	6,807.40676306 Ether	0.00572015%	863
1699	0xe31178580771098eaa7f0f4d349a3573360ff098	6,758.04340933 Ether	0.00567867%	1586
1704	0x006a46ed4fa06e0c8abf4394e7794d5cfb7eb992	6,733.22989081 Ether	0.00565777%	2058
1706	0x7b4576d06d0ce1f83f9a9b76bf8077bffd34fcb1	6,718.1642749 Ether	0.00564511%	8678
1708	0x9bdb521a97e95177bf252c253e256a60c3e14447	6,699.78109826 Ether	0.00562966%	830
1714	0xe0400efd9665204be334ef619dae1563aa607c44	6,680.91956446 Ether	0.00561381%	67
1725	0x731b2c5e7f168e1ade6d64b9c114b43e237cc8c5	6,557.7949031 Ether	0.00551035%	94
1729	0x6fc48de8f167456b7aa27dd4ecfabba329ea623d	6,534.29685484 Ether	0.00549061%	105388
1732	0x4188a7dca2757ebc7d9a5bd39134a15b9f3c6402	6,500.34824234 Ether	0.00546208%	2297
1734	0xe5782724e87bcd5a1f48737ff6cfeaf875ab5873	6,491.8082396 Ether	0.00545491%	36994
1736	0xc675d1a9a84b8c8faf7eef9a87c5ff7f195faeec	6,460.41923393 Ether	0.00542853%	63
1737	0xeb91cb8649f30256f24ed6dbacea425a97dea13e	6,449.883 Ether	0.00541968%	9
1738	0x9e35e77046fed3c4a0b3b8ce2820b4d37f6557b8	6,440.90828558 Ether	0.00541214%	12
1739	0xfcfc0f101c1535729de84bef5be415cea4fd707f	6,439.82476914 Ether	0.00541123%	6651
1741	0xc4a63b4c0f55f6910b01e0dcc20488a1f74c4e6b	6,422.96623179 Ether	0.00539706%	117
1749	0x054e993e0ecc5bf2797515adfc81d58cb8de0478	6,394.20279958 Ether	0.00537289%	798
1752	0x3f08f17973ab4124c73200135e2b675ab2d263d9	6,381.86555972 Ether	0.00536252%	551
1753	0x7f101fe45e6649a6fb8f3f8b43ed03d353f2b90c	6,379.6486355 Ether	0.00536066%	887395
1757	0xcc3cf78f55b8a351e6cc84b7a565b9cc53273359	6,349.60853554 Ether	0.00533542%	137
1759	0x7c100ccb50d877103fdee6660077de2026c4a63a	6,336.23110004 Ether	0.00532418%	79
1760	0xb14aba8ee94b51aa49a64eb3f9dec0337e94cb9a	6,294.00496244 Ether	0.00528870%	936
1765	0xe386e3372e3d316ae063af50c38704ec6fba5149	6,250.84262539 Ether	0.00525243%	4293
1783	0x1253e96916e007cc6d7837eef5418a4aaba651df	6,111.70909437 Ether	0.00513552%	139
1787	0xf5c134b6c2e3adb4d8a6dd851d5996790675eaee	6,076.83825171 Ether	0.00510622%	298
1790	0x87ec6fdcc28ccd93f780062268f5681fb7052f20	6,037.1276952 Ether	0.00507285%	109
1804	0xf3aa1c53030d3fbf5b9d28f94d51bded37bdcf40	6,000.043875 Ether	0.00504169%	251
1826	0x655a7990369f7321735d572f4f53ee0a7f544d3a	5,944.81437263 Ether	0.00499528%	87
1833	0x967159c42568a54d11a4761fc86a6089ed42b7ba	5,889.22420171 Ether	0.00494857%	64
1839	0xe3d7f471954d12b5dbe4407bfaa657a24d1a69e9	5,856.72653301 Ether	0.00492126%	460
1844	0xd4ffd5bdc785fe5f8b8d3568ab43b8da8492ca4d	5,794.95644957 Ether	0.00486936%	280
1856	0x352e0242a58c4f43dc40f3ee9a2ea14ccc6bb2ea	5,690.87825458 Ether	0.00478190%	308
1875	0x2af17a3fc90de53481d8df0c4f652f240ba0af03	5,514.94216549 Ether	0.00463407%	194
1878	0xdbeaf4e015ec3097d10ef33a2a641f5719534de2	5,501.28660382 Ether	0.00462259%	95
1909	0xa9497fd9d1dd0d00de1bf988e0e36794848900f9	5,313.97653619 Ether	0.00446520%	301
1914	0x0d9f01809436c68ffd490821d2ecf723dd7bf73d	5,298.67669123 Ether	0.00445234%	495
1916	0x1b1277112dc438bfaf9208a9fd283fe3f536a524	5,283.29006156 Ether	0.00443941%	176
1917	0x087465aa2fb464e878c8c046f9adf668cd3b2d14	5,248.52058897 Ether	0.00441020%	73
1922	0xe65b6865dbce299ae6a20efcc7543362540741d8	5,226.73496766 Ether	0.00439189%	124
1926	0xd8da6bf26964af9d7eed9e03e53415d37aa96045	5,217.35845278 Ether	0.00438401%	1045
1931	0x71b9016c4874f5f1cf90a96d1130b8ed01c1fae0	5,172.87303007 Ether	0.00434663%	148
1935	0xbf19a1feff1d6a97ce8c096504a21ee492b76eb8	5,127.80004992 Ether	0.00430876%	4416
1952	0xb639f2e9a057e9023ccb69b09449b6b7291b3152	5,066.87247141 Ether	0.00425756%	74
1956	0x087e9c8ef2d97740340a471ff8bb49f5490f6cf6	5,046.07927593 Ether	0.00424009%	831
1969	0xf8720e8f2b8ce731e02ad351d0f13b15aecc151a	5,005.40684901 Ether	0.00420592%	289
1975	0xe2b5f3a2779a0107d3c9e33eb118095b174b1eef	5,002.26174892 Ether	0.00420327%	149
2032	0xc13a2c835d6edf0127e0a5ed04f351e4fea14349	4,982.69372399 Ether	0.00418683%	123
2034	0x80edadf751946a71a0131a495bb7abbc75f46f6c	4,976.31982875 Ether	0.00418147%	220
2037	0x2acdcbbf43fd6e3772e2ce9a0cae727312abeb0d	4,968.59667625 Ether	0.00417499%	290
2038	0x17e6ecfc299db76731f1bb80b9e423139ca93eaa	4,966.57275195 Ether	0.00417328%	146
2043	0x26b3dc19fd150de132773c591bf420731a0028db	4,937.05699124 Ether	0.00414848%	82
2044	0x05be33684ac76dd47336b8b48add0491429d5c92	4,935.6363935 Ether	0.00414729%	193
2048	0x3fe0bf87b9fff545a85adc63ec93acc46b7ca542	4,927.00241094 Ether	0.00414003%	329
2053	0x762647e9343049a24102095e7894f9c0eb2fa1a6	4,910.73958604 Ether	0.00412637%	155
2055	0xbfab6fa35e0e3dfee69c2176276a7d62130c4077	4,903.94666711 Ether	0.00412066%	1084
2056	0x4f7144dcb139a44a24041266d04802b88daf7f38	4,900.07205183 Ether	0.00411741%	332
2057	0xb1692533dc3cd5ac51364480603df955f9bcefe2	4,900.03231677 Ether	0.00411737%	209
2065	0xf17aced3c7a8daa29ebb90db8d1b6efd8c364a18	4,867.9543911 Ether	0.00409042%	512
2067	0x61dbcf69579b450194da561806ea9a237ea8a1a3	4,862.93920752 Ether	0.00408620%	96
2068	0x1dd01835e0eb26abe597e2e69ffac1a6cd00283a	4,857.09482796 Ether	0.00408129%	452
2069	0x0ce0f4b23fcd0a21e2ae3009c23854fc209ce938	4,847.49790544 Ether	0.00407323%	210
2081	0x4af5bfbbf66f8542edc76a2024d5b1bb32d7c5ec	4,792.99715786 Ether	0.00402743%	301
2083	0xd27633e088309b4e3c6d5792329d0a1af683579f	4,761.51188297 Ether	0.00400098%	429
2092	0xddb1ec1c718cf5f274d2b72116dc08467f3ae228	4,724.86150993 Ether	0.00397018%	274
2095	0xf1fc9426142eb3bd105a06beab452bfbb497e6e0	4,702.12281777 Ether	0.00395107%	67
2096	0x5ee06efb2db7c52a3255ed6e6b696c09d611070f	4,701.78673885 Ether	0.00395079%	100
2097	0x25bc634180fb0050c8b03222934f2d8499ad29ae	4,700.8327357 Ether	0.00394999%	123
2098	0xb60a5f12dbefdfdff727a4b55e11c89dda36670c	4,699.92829208 Ether	0.00394923%	74
2104	0x39e68191259d322afd02408b4588e32c9dcd6db9	4,681.1727538 Ether	0.00393347%	418
2109	0x681ea99a65e6f392f0f5276af396ae8cad140e6d	4,663.25102554 Ether	0.00391841%	371
2125	0x969ae8b1708e825570a1bbf4c9c7d2fc7382badd	4,592.29877573 Ether	0.00385879%	651
2126	0x5382c2483b0e7f6c732461afb443409a262f5bce	4,582.24835281 Ether	0.00385035%	297
2121	0x9b0c45d46d386cedd98873168c36efd0dcba8d46	4,598.16900593 Ether	0.00386372%	844
2129	0x920f5834803c4c8f42ab4b85cbe65251701bbe4f	4,564.5146898 Ether	0.00383544%	54
2134	0x62afa7882c702e24195fb4905d44533b88d795b2	4,526.17800793 Ether	0.00380323%	72
2137	0x03e61d2edfbce5f55b603d9d4f8768804d21764b	4,522.93800692 Ether	0.00380051%	74
2138	0x066139a795282b301524500bda30341777b126cc	4,520.07105714 Ether	0.00379810%	52
2142	0x6ab086e82b817e993332623df3a915e3ee4504be	4,508.46801657 Ether	0.00378835%	61
2149	0x8e083e475c2747e598c7129682bc32789b6469d6	4,500.87247634 Ether	0.00378197%	93
2150	0xca02c1155311ffe056b6337c3fc06dac339c3a86	4,500.727714 Ether	0.00378185%	619
2165	0x366edee42ebe6877c90649545f3ceaa6d48f560b	4,462.41320312 Ether	0.00374965%	66
2168	0xea3a6b08418febac9f9b54c6df6dc38c05ab78e6	4,459.02014474 Ether	0.00374680%	345
2172	0x3227453b4bd39c2dd382f0b1c6ce807599cfe346	4,440.23394306 Ether	0.00373101%	199
2176	0x7c248d451265dcb6d63beacc9e712333781d9b2b	4,434.52 Ether	0.00372621%	229
2186	0x09cf91d5e137cf047eb9e0551ceb18239b46d3dd	4,401.46256134 Ether	0.00369844%	212
2195	0x30df53dceee3b47bd493110debbbc03ce8d54954	4,355.71588752 Ether	0.00366000%	896
2196	0x0f0bb6240f5606d6e09156da8387fb445290294b	4,354.53641728 Ether	0.00365901%	53
2201	0xf2ef5636b38ecf46324ac97957a514beda674d7d	4,340.93161476 Ether	0.00364757%	201
2206	0xd474c730341bcaafe2ae3b55a7c6374a613bfe60	4,327.39228623 Ether	0.00363620%	968
2207	0x1e5266435a2883f856514985761f25b64da05bb0	4,325.30737947 Ether	0.00363444%	173
2210	0x4b1a99467a284cc690e3237bc69105956816f762	4,309.98685915 Ether	0.00362157%	39843
2220	0x4a2ee0c61d6d88630139030a6e55a27e80c1943f	4,284.119559 Ether	0.00359983%	148
2221	0xcfc0f98f30742b6d880f90155d4ebb885e55ab33	4,281.0225564 Ether	0.00359723%	1314
2223	0x13b51150dd95d1619ff3b6b8351bad46654e4296	4,274.65917482 Ether	0.00359188%	75
2226	0xae21b5410d80f24af485ed1d7ec40da78e8240a8	4,252.72952885 Ether	0.00357346%	184
2228	0x548a2bd10e417f228542b90d094d0f84cfb7c57b	4,247.87733928 Ether	0.00356938%	65
2229	0xa01aa2196724a39290f465b3925e5dcafe7f2256	4,236.62181549 Ether	0.00355992%	535
2232	0xc8034cd0b95655ea6dafbd8cd78bbe98f0b952ae	4,222.78977983 Ether	0.00354830%	2244
2233	0x0416aabdaa7fb193f1b38eca80e8f10ebcdbffe7	4,217.60144587 Ether	0.00354394%	63
2234	0x05a479d8b3c72821d41a9c802a492a832582d2c8	4,216.12267978 Ether	0.00354270%	109
2238	0x446fab5b61253cc67082291a2cbf4baca9a043f5	4,200.2259024 Ether	0.00352934%	4457
2243	0x811ee271ba863149bb1e18613ba449bdba2055a3	4,174.45753239 Ether	0.00350769%	51
2258	0x6c85006eae121cf2444f0852cab9914607915df2	4,138.56527579 Ether	0.00347753%	3144
2259	0xdbe3c041cca6c53e70008640eb8bd897eb994640	4,134.57234725 Ether	0.00347417%	432
2260	0x829bd824b016326a401d083b33d092293333a830	4,134.16121168 Ether	0.00347383%	12914536
2262	0x483456aed1c5dc77fda49c96fae52fcb718a170d	4,123.22780762 Ether	0.00346464%	121
2263	0x69c7cf66502ad85c564f8dc9609dc0c16a6b63f4	4,122.38017566 Ether	0.00346393%	78
2270	0xf49bd7a0eaeb3ceccedc0dd10799e63a3002ce9f	4,107.29985132 Ether	0.00345126%	205
2272	0x9093d3194d887891994e79f35cd5c6872b085dab	4,100.98908 Ether	0.00344595%	55
2290	0xb735cf47148f47fbbcb98515af819747cff78442	4,058.11378252 Ether	0.00340993%	365
2293	0x46f34c24a7ba7a2ac6dd76c3f09b32d41c144d08	4,045.71101205 Ether	0.00339951%	391
2302	0xf2820c8165ac170863b63d8b3996faef12a8742b	4,023.74190317 Ether	0.00338104%	1785
2305	0xa1f5e1570502d5c0d3650f3671c10851133d7a2d	4,010.01090202 Ether	0.00336951%	163
2327	0x8c38e49c1becae6ee010a9eef7453fd5937dd839	4,000.08779603 Ether	0.00336117%	3885
2329	0xfa8fd9e5b0d878ec4273ec7bb44e5a4d1c38cedd	4,000.0234305 Ether	0.00336111%	86
2361	0xe40de20d330b7c02df70ac82d55ae577c4b16b96	3,999.54759451 Ether	0.00336071%	92
2363	0x06525f09c7b0f75934f233fb38385f257e0234eb	3,999.25233414 Ether	0.00336047%	92
2379	0x1daeb6089508fd0798819ff0df9848829d6ac483	3,955.95771846 Ether	0.00332409%	126
2386	0xd8a1763a3bfa8426d1af5172276b65d42e6f4041	3,938.64965437 Ether	0.00330954%	53
2387	0x92e558c327434fedab19671ce07999df2a27f3c7	3,912.0387613 Ether	0.00328718%	53
2390	0x85d40040bed7b43e1c9000e2be2a7e04c3381cc0	3,900.09314 Ether	0.00327715%	151
2395	0xa5493656b559ac046a302e8efa7c64d5ad4c9302	3,880.57302425 Ether	0.00326074%	1603
2398	0xa7b790bcea75a61e3b64902e7816f912c573a55d	3,874.15158137 Ether	0.00325535%	260
2420	0x7e61e4b9a21a5289d75faaecd0de5e3ce23c2d27	3,810.80882628 Ether	0.00320212%	57
2431	0x6bc3c1ac852ba81ffce2e23218fb8f66ab02b47d	3,783.30595479 Ether	0.00317901%	231
2432	0x23c588b8d1ec0cf9973dce6897ac3ccd2e190a3a	3,781.02179096 Ether	0.00317709%	51
2438	0x9c825718d9e3029dbbc31b9b31a345e7a9abd858	3,761.19476333 Ether	0.00316043%	281
2441	0x71ae848458feda90da829b70875343552dc821a0	3,743.22763847 Ether	0.00314533%	172
2448	0x324cac984d3f7f40bc00ba9621d341769c90a97a	3,714.53933655 Ether	0.00312123%	345
2449	0x91a82951b836f932bc94f0fcee014ec68da71076	3,712.95549355 Ether	0.00311990%	10
2450	0x274d9e726844ab52e351e8f1272e7fc3f58b7e5f	3,711.41797455 Ether	0.00311861%	2506
2452	0x7d0198a28a5707bd23c61ae6aa652fa7da7ddaf8	3,700.04939763 Ether	0.00310905%	70
2458	0xbdaa89abc852fbca3c2b64ce2d6ab4dbad02e759	3,664.94098526 Ether	0.00307955%	72
2460	0x963f971a9a10926a0bb28be1f73e1b6160fb4b59	3,661.41659046 Ether	0.00307659%	55
2467	0x8d8b9c79196f32161bcb2a9728d274b3b45eb9af	3,639.68981527 Ether	0.00305833%	149
2469	0x46f41e39facdd1ea0e957827ef01082cb96dd361	3,633.79622727 Ether	0.00305338%	59
2471	0x73f0ed546cd7893abc5e04284b68522602603dd4	3,624.47564371 Ether	0.00304555%	1316
2477	0x91dca37856240e5e1906222ec79278b16420dc92	3,613.91629546 Ether	0.00303668%	2244
2482	0x0d9f74a264e0fc4450ee41c831c47010d63bffe9	3,595.59298546 Ether	0.00302128%	121
2488	0x6965292e29514e527df092659fb4638dc39e7248	3,582.90688731 Ether	0.00301062%	2553
2493	0x0db79bbb99defc2356d82848a459a5a13869eb3f	3,567.05957569 Ether	0.00299731%	6899
2500	0x2ee555c9006a9dc4674f01e0d4dfc58e013708f0	3,554.13026712 Ether	0.00298644%	2266
2501	0xbdb0d9e60a44698aebb70ca5e9e118dfac2fe644	3,550.48325981 Ether	0.00298338%	52
2503	0xaac5c3dbe793a81d068f881137f7e77eae041b3d	3,538.1286642 Ether	0.00297299%	189
2504	0xb7853f059e3f96ea720ba99d7effab9491c50429	3,533.6419916 Ether	0.00296922%	616
2510	0x809d5927caa91afe5c90fa58438e37961f7eae82	3,517.76682618 Ether	0.00295588%	210
2513	0xbdcee87119265fc0ec27a3113efc3fbbb90d4d7b	3,514.32806868 Ether	0.00295300%	904
2518	0xa53f12a20fd687cff5e0b2c8191139629bc8d511	3,502.84185811 Ether	0.00294334%	839
2522	0xd95a5174dfcb98c06d0ba59bfd2dc281bd3f43ca	3,500.61676042 Ether	0.00294147%	153
2527	0x79bdca33c960009cf8bc7ddbc56d4880c06604d3	3,500.2178548 Ether	0.00294114%	63
2544	0xcb33844b365c53d3462271cee9b719b6fc8ba06a	3,485.56088418 Ether	0.00292882%	2010
2557	0xe94ae6ca671410d64961290aafd56c189b7826cd	3,450.23700245 Ether	0.00289913%	3247
9920	0xc16d188ad1b23919de46c180790948889fbc5ebe	599.93326351 Ether	0.00050410%	75
9931	0x7a116e008272887fb0b2ff8d83a9daa5685717db	599.53031379 Ether	0.00050376%	82
9942	0xffad3dd74e2c1f796ac640de56dc99b4c792a402	598.95778989 Ether	0.00050328%	61
9999	0xed6fa1b383b5e2f87385b5222d26fb5466ef5163	594.72370334 Ether	0.00049972%	210
9935	0xfe0eeceef6d7ea55d0250dff23803b901fd6c4bb	599.17774991 Ether	0.00050347%	53
9946	0x976868c1de3b3ef448ec5e20e6a8470508b9467d	598.54310725 Ether	0.00050294%	271
9947	0xd98c3b7f0297f2ed1861893cfd80c4cfa24fb687	598.46448549 Ether	0.00050287%	91
9969	0xa73b5db77c14cbc753da35bbf8fef7888d46c69c	597.26377922 Ether	0.00050186%	59
9942	0x95c461067252e79054f3a186b8fb78b28cdcd7d0	598.78242265 Ether	0.00050312%	829
9985	0x15dedf0316ebcf60cd6d7e09bada4d8fa4f71ffc	595.68307752 Ether	0.00050051%	596
9993	0x5ee0e896d0ead8c9348ba1726aad2f01b7b6fd3c	594.90658841 Ether	0.00049986%	917
9997	0x65fb48311c4dc6c248e9bd93f643b6fe7aa25928	594.66113616 Ether	0.00049965%	274
9816	0xccb12611039c7cd321c0f23043c841f1d97287a5	600.83497081 Ether	0.00050484%	142
9818	0x5ee6899c1a6be260a0dd9ce022c93c2a163abb50	600.7981454 Ether	0.00050481%	145
9829	0x98900672092da2e048a381749589427c7438e084	600.45599134 Ether	0.00050452%	76
9830	0x97255de8f7a2885ce3dcb4bebb8708ce28ec75d4	600.44287714 Ether	0.00050451%	201
9844	0xb47f2e40da0e388e1a8776334ec72924541cb268	600.1287412 Ether	0.00050425%	1089
9853	0xcc57c79d21f00ca45411871372522dd9739191ec	600.081415 Ether	0.00050421%	97
9855	0x0761e7f51444fcef88cb615013cf140a9fbf1341	600.06338583 Ether	0.00050419%	295
9858	0xa0e89b140c4ed9d7724e3b95514cc880b5ea79c9	600.03942491 Ether	0.00050417%	59
