0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,0xe2307837524db8961c4541f943598654240bd62f,201000000000,5709709,0,
0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,0xe2307837524db8961c4541f943598654240bd62f,51000000000,1954348,0,
0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,0xe2307837524db8961c4541f943598654240bd62f,51000000000,8369659,0,
0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,,51000000000,1846144,100000000000000000,
0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,0x7a53bbcb7a00cd62c298f89d6d3e139835a7de20,21000000000,37054,2030850530534188306235972,
0x5865bbc0d51980a233760cdb7ab49d1ed56f703e,0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,102000000000,51407,893893893000000000000000000,
0x8cd103c2164d04d071f4014ac7b3aa42d8fa596c,0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,50000000000,57220,1000000000000000000000,
0xe2307837524db8961c4541f943598654240bd62f,0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,101000000000,44937,2030850530534188306235972,
0xbceaa0040764009fdcff407e82ad1f06465fd2c4,0xf27b6923ed24eed02de7686962339db00a52d2aa,10000000000,21000,25433613908758401081460,
0xbceaa0040764009fdcff407e82ad1f06465fd2c4,0xf27b6923ed24eed02de7686962339db00a52d2aa,10000000000,21000,100000000000000000000,
0x8ddfdf60aaffe05c623ba193a186abd1f8024946,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,9000000000,21000,25533614328758401081460,
0x13c0a194e6757e9dcc09fd7a08c9307d0853dc4d,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,75000000000,2903175,23226625197199008571509,
0x59a5208b32e627891c389ebafc644145224006e8,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,52000000000,52006,24650000000000000000,
0xd1917932a7db6af687b523d5db5d7f5c2734763f,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,2001000000,5698049,23000,
0xe47be419e2f604e14fe7eb1cca65caffe772d6f4,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,5000000000,7673211,8000000000000000000,
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,2500000000,2201070,1337000000000000000,
0xdc76cd25977e0a5ae17155770273ad58648900d3,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,6000000000,372436,1000000000000000000000,
0xdc76cd25977e0a5ae17155770273ad58648900d3,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,6000000000,372436,1000000000000000000000,
0x154df99e8b815e136db86314b2a36558a883a2ef,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,4000000000,7016938,286000000000,
0x641a4fcbc90313ebdafeb801c1f99f9b962e7890,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,5100000000,6847736,174209168,
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,40000000000,1110889,1337000000000000000,
0x3cd88606501c632b3a2f641900cf60fabeddb62b,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,4000000000,5726613,1000000000000000,
0x2ded26cfe5283784b4ddd163aea6c3d249efadaa,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,9000000000,52910,100000000000000000000,
0xe9c1a41b0ba27e80b138c0e17e7cc681b26099cf,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,3000000000,3942377,1000000000000000000,
0xbb530108497bd5007b74443119a8de8f33cc98bf,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,6000000000,3383051,99000000000000000000,
0xdbd2af410edf9ac9c8b3996f0d427e6567921d35,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,6000000000,51808,11000000000000000,
0x8fba840decc346a788815d98101906895ded31fc,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,5000000000,7733875,800000000,
0x668f42819a49be08bb8c6ae2516659c473b496c3,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,3000000000,7615611,88000000,
0x0000000000000000000000000000000000000000,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,8000000000,1700282,5,
0x7fcd53bd7ca842f1b072d1b5adac829e6f2da4fa,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,3000000000,51417,2000000000000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x12a1ccf979d65333e8e27ede047b476736b584a6,4000000000,21000,1060612530000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xb82c42379712423eab4c9fa3be28ffe44d3750d1,4000000000,21000,22143480000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xee18e156a020f2b2b2dcdec3a9476e61fbde1e48,6000000000,21000,1908508158508158508,
0x9d4c91c732686e8fb5d05119b3c269b96b318464,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,4000000000,21000,2392605600000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x74098f43c18eb1dd21a36bcecd0bca10363309e0,9000000000,21000,747990769475610727,
0x45f5631d2b1201e20bdbf0d03f766e61a7d457c3,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,12000000000,21000,944049820000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x121c73fd8417a0618e0e5a92212d74c5975a1b0a,8000000000,21000,14260249554367201,
0x3939333952954d01e7a9dc3b47c4f9b5ef4c0ed2,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,6000000000,21000,396672690000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xf9acdeeb74fc4f2bc68974aae1eeab1d5cbb2f27,10000000000,21000,85689802913453299,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xddb2f18b6f3ed302751f347a8a0806f0fc493028,10000000000,21000,86058519793459553,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xddb2f18b6f3ed302751f347a8a0806f0fc493028,11000000000,21000,89653935807781962,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x303c1cbbd568e36eb0b706bf121f5fbbacd63e42,6000000000,21000,65678850000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xddb2f18b6f3ed302751f347a8a0806f0fc493028,9000000000,21000,82399472643375082,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x303c1cbbd568e36eb0b706bf121f5fbbacd63e42,9000000000,21000,57471264367816092,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xcdfc63fb15d064a149b94f55e4221316dda0c92b,8000000000,21000,489476260401370534,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xf9acdeeb74fc4f2bc68974aae1eeab1d5cbb2f27,6600000000,21000,97600650671004473,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xf9acdeeb74fc4f2bc68974aae1eeab1d5cbb2f27,7000000000,21000,99518991540885719,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xcdfc63fb15d064a149b94f55e4221316dda0c92b,13000000000,21000,485319090000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xcdfc63fb15d064a149b94f55e4221316dda0c92b,7000000000,21000,454063871651278947,
0x6b7bdfb2442af59857133749d40a2725f9c4eeab,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,41000000000,21000,808468005312465354,
0x243bec9256c9a3469da22103891465b47583d9f1,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,20000000000,21000,358637180000000000,
0x59a5208b32e627891c389ebafc644145224006e8,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,10000000000,21000,424051500000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xd9a1fe8b4d6de4f41c8a1b6ad3b6457916e546b4,41000000000,36722,0,
0x1a2c9c848d9e9df10d45dd736fde9910d21e56b9,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,6000000000,21000,312564450000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x74098f43c18eb1dd21a36bcecd0bca10363309e0,9000000000,21000,55129554452964467,
0x256979bb8f870c6c2f6caf31370175241f8b6832,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,4000000000,21000,35068380000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x1be5af8715eb930812c7703099f8a73298a1e8f1,4100000000,21000,10002460000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xee18e156a020f2b2b2dcdec3a9476e61fbde1e48,8000000000,21000,236406619385342790,
0x106253944dfb8ca434edae29f4d62070db0b7f6f,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,3000000000,21000,298000000000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x52da7f517026d90cdf065d83ee337de4f65786ca,10000000000,21000,713295026748563503,
0x7ebfe7bf6443f2102102bdbd5ab3d9bba7b7c6ee,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,10000000000,21000,894401340000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xee18e156a020f2b2b2dcdec3a9476e61fbde1e48,10000000000,21000,270000000000000000,
0xf076c2a8c4f56ae0b554f10e87269262b948074a,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,41000000000,21000,271564000000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x42c48435c25a4f6cf106dd42092db1f7fe846bc2,3100000000,21000,179660839285643906,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x52fa0d9f7c3cde3dbb2506927e79c75639e01adf,6000000000,21000,1142969750714356094,
0xd42581d4b0e6dfee1d4ab43e541e0dad0e470e81,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,41000000000,21000,1322821690000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x4540031a6e833c841c4ee0cc14358b7568de1182,3100000000,21000,856462150000000000,
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,41000000000,21000,856527250000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x0a194e65ee8da9d8a31e07e781f08e9e375b8e17,3100000000,21000,21221430000000000,
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,50000000000,21000,21531430000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x7e21288380c5261d7b26c1c1dcaede7059ee8a18,23000000000,21000,16833840000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x1f7025750dcfa62ae9ffd5ea858e4a09bee8d0b5,23000000000,21000,15441630000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x1f7025750dcfa62ae9ffd5ea858e4a09bee8d0b5,23000000000,21000,20588840000000000,
0xeed16856d551569d134530ee3967ec79995e2051,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,35900000000,21000,53594410000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x51029b38130c938ef8e2ca923c1dc41217911cbf,9100000000,21000,59533270000000000,
0x2c9867a1572d1119c83ceb1563c9623d3cbdbd36,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,41000000000,21000,60443270000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x33d0d42ac98c4f285eecfb7bb014a91771938d00,2000000000,21000,15140470000000000,
0xeed16856d551569d134530ee3967ec79995e2051,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,51300000000,21000,15087670000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xa1b72872f83106105e48320cf50a2edc5d4c88fe,1200000000,21000,2374801792005512,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xa1b72872f83106105e48320cf50a2edc5d4c88fe,1200000000,21000,132660000000000,
0x2607aea10d8d8a7bed648714c5fb4ab96049b4c5,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,41000000000,21000,2652147956226176,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x3a04f770c50ebc03eca5cef312a87b6ccfe35a28,23000000000,21000,116400000000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x845c8305847d0b908b0a3631c60c3e0ae501ac78,23000000000,21000,440000000000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x88bf28a295facfa91e87c784c1adb0f68d387964,23000000000,21000,440000000000000000,
0x5c302632f17304a9474471d653e810f34d094e26,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,23000000000,21000,10953302420679836,
0x5c302632f17304a9474471d653e810f34d094e26,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,23000000000,21000,986896211415099500,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x8fcc53c970e56a160d0482f5bff26967b397b645,7000000000,21000,92426840000000000,
0xe510fbd09aa6461867a888dadaf5478e1591f46d,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,12000000000,21000,92573840000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xa464b59331ad9dd663a791516b4ae2f5ce70e32b,11000000000,21000,246374571000000000,
0xe510fbd09aa6461867a888dadaf5478e1591f46d,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,13000000000,21000,246605571000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xe510fbd09aa6461867a888dadaf5478e1591f46d,11000000000,21000,8393340000000000,
0x563b377a956c80d77a7c613a9343699ad6123911,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,22500000000,21000,8624340000000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0xa1b99c91f84d3b273248f4ef672409fd88ace6e5,10000000000,21000,5651881600000000,
0x34dfff1699850f78229885d38c551da31d37f683,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,23000000000,21000,5861881600000000,
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,0x8916a1597fdf51f2f00b520a7a5c07ca221ae1f6,41000000000,36722,37492163264100000000000,
0x521db06bf657ed1d6c98553a70319a8ddbac75a3,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,20132715054,36722,21214103896100000000000,
0xdb073e2da214589769f7b22a5d40e2b1f0f4f984,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,6000000000,51722,16278059368000000000000,
