address,nodes,edges,n_edges_incoming,n_edges_outcoming,percentage_incoming,percentage_outcoming,total_weight_in,total_weight_out
0x97e813b9a81d097e60a5e6311bc9a475199b67ae,38,182,104,78,57.14285714285714,42.85714285714286,274097135.5677069,134925265.91125
0x7c0c71d143c0ab9e1abc793b14d99b5cf8765e62,4,12,2,10,16.666666666666664,83.33333333333334,40.467150000000004,48096570.16905
0xceffc7330317f72957c662d072a5e7d63b9b578c,4,8,7,1,87.5,12.5,135969462.1314,2.69781e-15
0x991a7ff3cb20d5b5d6d9be5efec4e4c51cddad7a,8,17,11,6,64.70588235294117,35.294117647058826,320655118.23335034,185582403.86499998
0x31e8e8b728bcde2287c275de4bedc4d8c6efa925,3,3,3,0,100.0,0.0,134946180.04338202,0
0x50cb0508434b4c68a2c4fde30b02b269d2d5b6bd,8,8,5,3,62.5,37.5,140356325.0633612,5450660.2833
0x50bd66bfddf48b8914602bf51c93756731ec51ae,6,6,4,2,66.66666666666666,33.33333333333334,135006696.96610433,27016.99
0x5a03703125380cfda804446fdaa3b4064cb6cc0a,2,3,3,0,100.0,0.0,134943401.9498,0
0x6220d7a458a68d6a554e5904792049fd2ef6bbcc,6,5,4,1,80.0,20.0,148431601.00063002,5.39764
0x07f1d450b16e53302931c5362ee0ab41f2978541,4,4,2,2,50.0,50.0,134941526.26760003,70.16882
0x2c4d7c2008f829f6b514d182a911dfc30a2f55a8,2,2,2,0,100.0,0.0,134938769.877,0
0xc97b6e3e4301617f617b23120f31303e8ccee606,4,3,2,1,66.66666666666666,33.33333333333334,134936056.67312,40.4818
0x565b8fbf9336bec8fbfb4f78fbf30d7f70d6973b,4,3,2,1,66.66666666666666,33.33333333333334,134936121.44460002,64.7536
0xe780a56306ba1e6bb331952c22539b858af9f77d,2,2,2,0,100.0,0.0,4.8988296199999996e-12,0
0x9eea059611e893c98f832513552b394318eefa25,4,6,5,1,83.33333333333334,16.666666666666657,134803854.87212092,1348.025
0xa77fe4592675e319ca07f7b07cf48f953b8b9000,2,3,2,1,66.66666666666666,33.33333333333334,134805196.05,2689.3691881
0x2eed6a08fb89a5cd111efa33f8dca46cfbeb370f,4,8,7,1,87.5,12.5,134834537.22982028,5374.46
0xca9f1f44b25fec3c573bfc5a69583021592ee126,4,6,5,1,83.33333333333334,16.666666666666657,134751000.00000003,39.886296
0x126c6d8e1dd5556da77276af066e659893f4bb5e,5,7,6,1,85.71428571428571,14.285714285714292,134759069.16000003,170.856698
0x453a1313270865a7cb0acd21e31db44f1a64e908,4,4,3,1,75.0,25.0,134735069.64,170.856698
0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,5,6,3,3,50.0,50.0,140571254.23909402,8068.68435592306
0x6cbbb782031e05ac84f90732a24ddbb33b3fcfd3,3,2,2,0,100.0,0.0,134014074.52865294,0
0x21346283a31a5ad10fa64377e77a8900ac12d469,17,132,132,0,100.0,0.0,352280247.2470696,0
0xc3ecba28af450e2ed469164766751130d93ecc36,3,6,2,4,33.33333333333333,66.66666666666667,143241174.0533,11308333.820100268
0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,9,39,22,17,56.41025641025641,43.58974358974359,327342128.4002932,1423482454.0
0x9a0b82969702e1cd27df6fefc1bf843ccf50ee99,3,2,2,0,100.0,0.0,130987814.967933,0
0xa2f6abe26fe0e1c1f2684ab002ed02a59ffbf85a,19,55,10,45,18.181818181818183,81.81818181818181,46834653.296769574,337070472.1119998
0xa646e29877d52b9e2de457eca09c724ff16d0a2b,14,223,223,0,100.0,0.0,17180605.18465091,0
0x717e889671f07ac04b243b612b2eed394ff630ca,2,84,84,0,100.0,0.0,0.0,0
0x6ae23ceed66723d243d7d015af2d21886a2da54c,35,34,34,0,100.0,0.0,121103807.3657985,0
0xa1233ef9b1ecd788a27e762597c3ec0562652538,3,3,2,1,66.66666666666666,33.33333333333334,121088664.66794,0.229799444
0xbc497cb48df3d2843240f6afea436f8926b2fb8b,3,2,2,0,100.0,0.0,119101928.29178537,0
0x42697cc8cb495aebd453d016950344867d51f27e,3,2,1,1,50.0,50.0,118702813.59883,0.0
0x1ac33f385a4e9fe2d809a81c5c10473f81ee0ed3,4,11,10,1,90.9090909090909,9.090909090909093,117592104.50797662,8060033.8102548495
0xb671e841a8e6db528358ed385983892552ef422f,5,18,18,0,100.0,0.0,115751218.282,0
0xd641651ed7e19a04ce536610d75b3dcaf427ad73,31,133,36,97,27.06766917293233,72.93233082706767,380802637.9962813,271317403.7410821
0x91643377c036f62c385d7e8a64e63f91e52e0fbb,4,3,3,0,100.0,0.0,115468783.65897919,0
0x49be8a0773824e2917f4baccebbdf298e7cf27bd,6,15,3,12,20.0,80.0,755061629.755342,120617043.886367
0x9bdb521a97e95177bf252c253e256a60c3e14447,56,669,165,504,24.663677130044842,75.33632286995515,642669003.043125,556089004.9105194
0x78e3984e1ab1c3eb560cbd5b42b635e1cd341bc2,10,11,11,0,100.0,0.0,112199556.92656149,0
0x1d5147ea401ed861adcfbfced3ca596acd34a846,5,4,2,2,50.0,50.0,111553972.075321,268.75
0x652c97b5639cb13e5d9993d7ad0cc393e1aa84ec,8,9,3,6,33.33333333333333,66.66666666666667,111306988.58812699,5827.15285
0x5696ae5ad2c22a4afc03bbae5bf18ca9278ae5c5,4,6,6,0,100.0,0.0,110734660.028385,0
0xddbd2b932c763ba5b1b7ae3b362eac3e8d40121a,27,41,18,23,43.90243902439025,56.09756097560975,13719816.852632059,480355962.86096275
0x187c0e0aa33282096b39a33457939f1dc3ea8e0f,2,94,94,0,100.0,0.0,0.0,0
0xf367ae3ec7941e5145eebe0a820da59a7df82012,8,9,4,5,44.44444444444444,55.55555555555556,115037876.5951991,115037198.29175
0x65f6db242a5eb6037ecbccb9fdcd9666fba8d1cc,2,2,2,0,100.0,0.0,109667981.44871151,0
0x8729dc4831577d8a30e28e264d974745d9a92335,2,5,4,1,80.0,20.0,109650132.3603697,2690.11
0xd24b7e3351f16673bef2f1e0e8e3ceb9684b32c9,4,5,5,0,100.0,0.0,108951972.09788975,0
0x0a74fd341fb16703127e447746910f2170c53a95,3,3,2,1,66.66666666666666,33.33333333333334,108704562.57836784,0.229649994
0x13cef1478ef9a2773acdf53505d064c69e3014c6,15,380,272,108,71.57894736842105,28.421052631578945,236564247.80643082,132375339.44729999
0xabdc9f1bcf4d19ee96591030e772c334302f7d83,2,2,2,0,100.0,0.0,4.89939444e-12,0
0xc2d23645c872132c5c89ac182913ae21dee44220,6,5,5,0,100.0,0.0,107733069.332,0
0x65adce5f03979923411fec8f87d39bbc9b1be2d3,6,5,5,0,100.0,0.0,107770669.426,0
0x2dca0e449ab646dbdfd393a96662960bcab5ae1e,3,3,3,0,100.0,0.0,8.891058000002454,0
0xe9405bd9845a488e4c5e5e6d972fea932e2e4a3c,5,7,5,2,71.42857142857143,28.57142857142857,134802775.3916529,26961568.3532987
0xab783dffc938811fbae754e3597e6ca119bf87e1,6,7,5,2,71.42857142857143,28.57142857142857,134788068.58,26956041.7818
0xe0f5b79ef9f748562a21d017bb7a6706954b7585,9,17,5,12,29.411764705882355,70.58823529411765,808532453.9269441,724179488.0829393
0x1bdf31f46eb5d8e3e4367e3ea3c357afe22d10d9,3,4,4,0,100.0,0.0,190947048.33967134,0
0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,261,423,423,0,100.0,0.0,10607552.870301398,0
0xea361043a14509fd3d1743dcefc861fa5a3c3018,3,26,26,0,100.0,0.0,145573740.0,0
0x692190b4a5d3524b6fed0465e7400c07d09db954,40,815,357,458,43.80368098159509,56.19631901840491,223324267.78713432,382976116.67597795
0x417e14fc23595e522d5e6bf6f072a1e5d6150c38,3,2,2,0,100.0,0.0,106597362.58329713,0
0x3c834ecd7789e094e8fb233f084a695410aaadef,2,2,2,0,100.0,0.0,106274749.5,0
0x0e5968cd0a732567669312afe3b1689fc9792dd6,3,2,1,1,50.0,50.0,126951473.574568,21489680.0
0xaa06a9e8c44db313725f658a25f60df0ae5c1f72,4,43,43,0,100.0,0.0,0.0,0
0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,13,97,97,0,100.0,0.0,0.0,0
0x3530210047414414622f66d8e76dc65efa4714c9,2,5,4,1,80.0,20.0,103614223.18624449,2685.6
0x4ccf468e9daa56073a1d7004a36e3656900abe30,22,74,74,0,100.0,0.0,189864491.73337576,0
0x8317ab6588b0f6643773fb3049e1e5d93d6002d3,15,80,15,65,18.75,81.25,267558992.94278905,170760959.83767998
0x397510f7c4909eb2c30959f1470ffad7eb3869dd,8,84,77,7,91.66666666666666,8.333333333333343,128804106.8301976,26795907.658
0x06a0048079ec6571cd1b537418869cde6191d42d,4,5,2,3,40.0,60.0,2645.1916052444003,0.267766
0x04786aada9deea2150deab7b3b8911c309f5ed90,21,60,48,12,80.0,20.0,157491294.733471,57799091.760000005
0x3d8fc1cffaa110f7a7f9f8bc237b73d54c4abf61,51,636,52,584,8.176100628930817,91.82389937106919,135816764.94962066,70042667.53800002
0x26648eb66f11fe2e9d7b874981e8eefe6567b9df,5,110,110,0,100.0,0.0,4469982429.236488,0
0x6c064fb0b9956b111fdcfe4297c03c980dd7730c,72,181,7,174,3.867403314917127,96.13259668508287,153852222.77973536,59234250.28450184
0x85ad8bdf4a7b81cb647b90250b5b2f83cf23efe4,3,3,1,2,33.33333333333333,66.66666666666667,104412544.0419,5353620.0
0x5a85aafa7fbca99ea32df27c33b14831feeb20f9,9,14,6,8,42.857142857142854,57.142857142857146,112269855.21048808,29578087.5
0x631617282dae8672d63344d69f2c085df9f2dad5,49,217,217,0,100.0,0.0,320964225.6878412,0
0xfbc9d695d419cdf7eb46df979353f5b394227976,4,6,6,0,100.0,0.0,97753682.25,0
0x517c46825fb35c273de66d71dcef0d7b63b1076b,24,910,899,11,98.79120879120879,1.2087912087912116,336051373.3955721,211500474.075
0x77226d9cc12862dcfafcd0eb514cc4b696a57233,3,3,2,1,66.66666666666666,33.33333333333334,97205945.4390745,0.033994725
0x9f2a6fa34ad8f0e8acdc77c24573b0324de97166,3,12,11,1,91.66666666666666,8.333333333333343,97080335.01956421,267.611
0x0111c0ae7b04a773b6f73d7fe65006713678f0c7,10,25,21,4,84.0,16.0,105324648.46147567,8295941.0
0xa3f480eb9e0a0d91d20538464c89a7d3d4951b63,8,22,4,18,18.181818181818183,81.81818181818181,96305117.79175861,1391.5771999999997
0xf7dc577b1330fca9fce9c2c710b4523ea20728b7,4,12,3,9,25.0,75.0,96186391.08285081,0.0
0x8dc250d5403ba72cbeaf0ac40f7c61c6db3a9a20,8,248,248,0,100.0,0.0,892285188.280679,0
0xb8be4ca0ed119f5b9bde609b6da02d70b9f5f3aa,5,9,9,0,100.0,0.0,94436151.80817848,0
0xa3e3c8eaa1bc879ec1e41878f9da7a926ab9dc1c,7,6,5,1,83.33333333333334,16.666666666666657,94526738.80779937,201028.96619146
0xbc44b3d04c978bfc071dffd27a30c76a151fa1b4,4,6,5,1,83.33333333333334,16.666666666666657,93766285.5415435,5.35804
0x41c1cf2a076ab4122f1282ab6e90cf8dac50d840,6,7,3,4,42.857142857142854,57.142857142857146,133959085.15999998,40185470.856698
0x08621b0c521f58075c067de155bd6862ae68e482,4,3,3,0,100.0,0.0,91402959.70131324,0
0x882c8f81872c79fed521cb5f950d8b032322ea69,3,6,2,4,33.33333333333333,66.66666666666667,2681.14,16094883.42
0xc33d98e88682c883fe32b8f6620660692092d39f,62,477,26,451,5.450733752620545,94.54926624737945,197124285.29977086,337789733.09363955
0xf9a345948c9f31b225686ab8911140b0e2bcdca8,8,23,21,2,91.30434782608695,8.695652173913047,89783276.40222545,43.1863992
0x4418bd7803bfe201f3eae7c3063c2bdb56d2a90e,4,3,1,2,33.33333333333333,66.66666666666667,90407193.1994879,2243762.64
0xd4f3d9a16b16cd6ef9d21449715861c346de700a,6,186,186,0,100.0,0.0,357297023.5862494,0
0xea0668b71f7f7a3f4c5936ead60da80ab9534533,6,37,34,3,91.8918918918919,8.108108108108098,143124336.37639147,55549255.173939236
0x955a27306f1eb21757ccbd8daa2de82675aabc36,31,84,21,63,25.0,75.0,593795869.5884119,346352923.3466406
0x22650fcf7e175ffe008ea18a90486d7ba0f51e41,13,63,63,0,100.0,0.0,582459152.6794,0
0x38b50146e71916a5448de12a4d742135dcf39833,2,2,2,0,100.0,0.0,2.44834894e-12,0
0x77344b715300745ad29fd866e4a862e937e79a97,3,2,2,0,100.0,0.0,84424271.75218064,0
0x34ea4138580435b5a521e460035edb19df1938c1,45,315,46,269,14.603174603174605,85.39682539682539,537347585.9249625,456787199.012994
0xd49a1525b46f9149ff665807c925bd83b5a6d7e3,3,25,12,13,48.0,52.0,619790778.389484,535999257.96
0xa97beb3a48c45f1528284cb6a95f7de453358ec6,2,2,2,0,100.0,0.0,4.9181063800000005e-12,0
0x62d3d08cfd569e998872dca8ca70c1f67f769083,5,4,2,2,50.0,50.0,83103624.09871402,0
0xc3a5b95dc245c01e3658e3d73c3715aec4635236,3,2,2,0,100.0,0.0,190946275.48815718,0
0x1eddfb5ef9d8a66d1ec39292a7d1ab42b865e04b,5,17,11,6,64.70588235294117,35.294117647058826,191237947.61999997,108110458.63231179
0x28800b3df0ff4eb76809b17b75f43060b7256279,5,14,13,1,92.85714285714286,7.142857142857139,82935224.93706901,8096.67
0xddf744374b46aa980ddce4a5aa216478bf925cd1,24,203,90,113,44.33497536945813,55.66502463054187,754592425.332696,437894609.9284385
0x8f509a90c2e47779ca408fe00d7a72e359229ada,10,31,19,12,61.29032258064516,38.70967741935484,88071119.27270892,9968262.633700002
0x82ac5170a837f6554d518c71c0590723437e6b64,90,774,197,577,25.452196382428944,74.54780361757105,3324078298.545864,3292435639.3353224
0xc1bf8f2acc5d5824974ce4c90a8438421150f753,6,86,86,0,100.0,0.0,327101716.073492,0
0xff64a8933e05c9d585ab72db95d207ebee9be5a8,6,22,9,13,40.909090909090914,59.090909090909086,165381061.7009775,83901987.20159997
0x491561db8b6fafb9007e62d050c282e92c4b6bc8,8,9,2,7,22.22222222222222,77.77777777777777,270639.0,81191688.99688458
0x62a624897f020aa454ee42beecb1a483424893da,23,35,31,4,88.57142857142857,11.42857142857143,202950749.99999997,121748801.92
0x0c995006f8fe058fe7f9b3f7ce45eaf21c06907f,10,10,9,1,90.0,10.0,121729050.0,40573644.91
0x56d2a325cd1885c2c60de9ce8423d78baee79d79,3,3,2,1,66.66666666666666,33.33333333333334,81176668.2161214,0.03436366
0xa32e317f86ba61e87083e3e39bebba3837697678,4,6,3,3,50.0,50.0,107401366.32127799,26227322.105800003
0x69073269729e6414b26ec8dc0fd935c73b579f1e,2,2,2,0,100.0,0.0,2.4649838e-12,0
0xb8e73ba7c6c0b50a0cd94fe9f6622762b0401c02,2,1,1,0,100.0,0.0,0.0,0
0xa0f6121319a34f24653fb82addc8dd268af5b9e1,6,15,9,6,60.0,40.0,229973217.7,222535221.3734665
0xa7e15ef7c01b58ebe5ef74aa73625ae4b11fe754,2,7,7,0,100.0,0.0,81211244.6,0
0xa5068741aecfeb8f8ff503d6e73e13b6586a6980,5,10,7,3,70.0,30.0,81094578.43959999,324.3768
0x33fd66a93f296072932dc27e7b9769e3ba5f18a9,3,8,4,4,50.0,50.0,87837424.2621656,27.0269
0xe1955ea2d14e60414ebf5d649699356d8bae98ee,13,20,14,6,70.0,30.0,70149305.1953519,16755274.242
0x622a0ada3cd0c1f5c843e38f9ed0d859b7589f90,5,8,4,4,50.0,50.0,130149071.5516,49197782.316
0xe47e60f6b8b13c079e3c27e1f855a79e16ca8d54,3,3,2,1,66.66666666666666,33.33333333333334,81115803.77,1892639.0
0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,14,37,19,18,51.35135135135135,48.64864864864865,144579242.1817638,78888520.25991188
0x7ad5c3b4b61a170b087eac87ef435dff02fefab2,5,44,44,0,100.0,0.0,83326467.03025545,0
0xcafe1a77e84698c83ca8931f54a755176ef75f2c,37,821,821,0,100.0,0.0,10876326.537737444,0
0x2c8fbb630289363ac80705a1a61273f76fd5a161,23,345,91,254,26.3768115942029,73.6231884057971,535975132.3915998,457837843.9292801
0x36ed8dda673bec4f95babe8f122e6f88cf72d0fb,13,21,1,20,4.761904761904762,95.23809523809524,89490074.296,12542049.3536
0x0f520e011280a6685b992d21da2138857391a387,2,4,3,1,75.0,25.0,74821111.2487649,2700.73
0xae5d3d7ad60939bc9f0a5588457b5e75fa458d2e,4,31,1,30,3.225806451612903,96.7741935483871,26.9677,0.0
0xde49ca53f62577646ab75a08a7843d59f181b4ce,3,3,3,0,100.0,0.0,74312717.01180615,0
0x0c64612701224fdffd78bbde3e8f04f2a491dceb,4,19,18,1,94.73684210526315,5.26315789473685,74180182.48547953,2695.61
0xdafad624cab5f5bde3041c86931d8f51b7a6e6d8,6,6,5,1,83.33333333333334,16.666666666666657,73831911.86568442,0
0x3f4b633b10950e58ac29c6067032ca2cf46c36ab,3,2,2,0,100.0,0.0,73272496.63718283,0
0x2f5703d6ca26ce72619d265a9d5d9051cc039610,5,12,12,0,100.0,0.0,72954701.74413954,0
0xe9b45c2973ed20285ac66966eebd52d5e0fe7362,9,28,6,22,21.428571428571427,78.57142857142857,101836269.46162799,30339004.956
0x6dab3bcbfb336b29d06b9c793aef7eaa57888922,116,929,42,887,4.520990312163617,95.47900968783638,197044850.6778802,591682293.0670184
0xaf10cc6c50defff901b535691550d7af208939c5,36,252,36,216,14.285714285714285,85.71428571428572,543286623.4762474,498488534.1953752
0xa23cbcdfafd09de2ce793d0a08f51865885be3f5,14,126,33,93,26.190476190476193,73.80952380952381,192897849.696,121931522.6976
0xf9aac6a1c838b36e2953115804806564ee7afaa8,256,794,613,181,77.20403022670025,22.795969773299745,219570411.1318194,130086123.62430912
0x95cddecd01856aa896426bd1ee021d87f3a5c199,4,9,5,4,55.55555555555556,44.44444444444444,498745212.781813,428564543.05200005
0x738ca94db7ce8be1c3056cd6988eb376359f3353,2,2,2,0,100.0,0.0,2.45828795e-12,0
0xea659c08320ef25d0dd893e8306119281ad417d3,43,236,17,219,7.203389830508475,92.79661016949153,82359295.17022379,330381674.2830477
0xab3c66a06a5940b811ad1d98d8b6ea5456657993,2,2,1,1,50.0,50.0,68515184.465,0
0x11a05633e78aabf81cbc84d58e0f8d07fd25c992,15,177,51,126,28.8135593220339,71.1864406779661,535907990.1795922,467757817.6673873
0xf7b31119c2682c88d88d455dbb9d5932c65cf1be,6,5,4,1,80.0,20.0,67819174.75360085,0
0x59a661f1c909ca13ba3e9114bfdd81e5a420705d,16,18,7,11,38.88888888888889,61.11111111111111,78464429.34492,80314184.38
0xb4dc7d0a2d651fc0d68be054997c8b06e91fe89b,10,10,5,5,50.0,50.0,156507589.882,24289380.0
0xcd564d45654b7e90738ad4f578248704c361e391,2,3,2,1,66.66666666666666,33.33333333333334,67470715.9332629,0
0xf5c7fdc28f37d5bdb67bafb40bf0cc3827d24a34,2,3,3,0,100.0,0.0,0.0,0
0x072b8ec96f4bd51d85d2c9507cad23d930623348,2,2,2,0,100.0,0.0,67441012.8,0
0xa78ecd04e8064f005854c55d848b87e50be3cb00,5,16,16,0,100.0,0.0,67185699.88973935,0
0xb8040536958d5998ce4bec0cfc9c2204989848e9,3,3,3,0,100.0,0.0,0.026984100007355998,0
0xbe6de4ef596dac8649221ac76bfae5f37ca4e478,6,19,19,0,100.0,0.0,65244477.940678164,0
0x4c0907f7ad337635a7fd414a0c7a938e0d64bf4d,2,1,1,0,100.0,0.0,0.0,0
0x2629bf288c3aedae8ddb3eb678df9f7ccc18711f,3,228,228,0,100.0,0.0,167174265.2765416,0
0xd3621b7ea5062dbcf6daa333c24c651894c5d2ea,15,259,259,0,100.0,0.0,359022840.853136,0
0x15e34a8324164ef0890471f6f527451f7a22cf12,4,5,4,1,80.0,20.0,65207868.0,269454.0
0xaaa6a6786e9afe6e92b6b19ef5b33977d1867bc9,5,13,13,0,100.0,0.0,64732770.156979024,0
0xdd1fa5b1c88deb77e93535b9f7c29e97ccae431f,6,21,15,6,71.42857142857143,28.57142857142857,118448701.64762323,54304396.14345096
0xf4e11b89519eccd988a56749f1c64ad9bfe0298f,17,250,250,0,100.0,0.0,3713430.5264747273,0
0x7765c192790afa016d40507d0d9c119f1a3fd0e5,3,2,2,0,100.0,0.0,63994977.24130544,0
0xf9225f3288f6cb0d0f80a5561e73102565e8bd8c,10,74,1,73,1.3513513513513513,98.64864864864865,269.12,613227731.3599999
0x301407427168fb51bcc927b9fb76dcd88fe45681,7,22,22,0,100.0,0.0,1394886.90065912,0
0xfe80804d2e3ab78a13ce90f45b2803cf9bbd1f51,9,45,45,0,100.0,0.0,3101355.5654591657,0
0xe3dd3914ab28bb552d41b8dfe607355de4c37a51,11,261,31,230,11.877394636015326,88.12260536398468,88379236.34981,98044896.31618014
0xf326e4de8f66a0bdc0970b79e0924e33c79f1915,7,84,84,0,100.0,0.0,77707727.1569429,0
0x3bbf4e8fadbff1be660b2fd6cae33314caeaa301,7,39,4,35,10.256410256410255,89.74358974358975,135030847.1224585,6079940.369999999
0xb6c6ad0fa01a17ea88973ad905dca2007cccba32,17,62,45,17,72.58064516129032,27.41935483870968,75615054.20439012,11017397.67901376
0x5a814d65a25cf2463f8988a2ca685012fcbc30be,6,35,2,33,5.714285714285714,94.28571428571429,134055064.5,4990801.725
0xd884aca1897ac45515cee6d5fd48f341b4023ace,29,136,33,103,24.264705882352942,75.73529411764706,86037163.92358157,36539314.09436977
0x4adf44961a7cbe8ee46b2bf04e7198e879677825,139,698,141,557,20.20057306590258,79.79942693409743,1628364947.729869,1748545070.2357306
0x6162759edad730152f0df8115c698a42e666157f,21,110,24,86,21.818181818181817,78.18181818181819,1.0479144,23107856.0
0x6359625bc450a1dcf26ee93c6e1dee78dbdbb777,6,6,2,4,33.33333333333333,66.66666666666667,86604690.23995742,26245225.6
0xd64a2d50f8858537188a24e0f50df1681ab07ed7,13,24,4,20,16.666666666666664,83.33333333333334,1348136.1110549977,127382023.97269201
0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7,18,134,25,109,18.65671641791045,81.34328358208955,56703130.15004598,42308635.76799999
0xaab0e04ca86e791b6a214028f09d0a87b36cb564,4,37,37,0,100.0,0.0,0.0,0
0xea0a6aec0ff9db57d8c881b3937bcb908be5b145,3,3,3,0,100.0,0.0,59548741.01031199,0
0xedc4402812c1e4d8312a5a2ed7bfee89c49613ba,29,29,1,28,3.4482758620689653,96.55172413793103,70649215.335449,11274906.961008865
0x79b91d213e019c62e6d1ef87c2e6e9fd07320373,27,28,1,27,3.571428571428571,96.42857142857143,69967701.4602929,10559934.455834063
0x6fe6b1ab512a0bbef752086bded463107dd8ba15,25,25,1,24,4.0,96.0,67849057.2901541,8446474.293
0xabf81ecd63f1e4816abb1747aedbcde720459fe0,22,22,2,20,9.090909090909092,90.9090909090909,64766868.175041504,5327869.4447
0x378d1814b1d3d84c10a51317d26584b61c70b617,20,20,1,19,5.0,95.0,63849026.5552465,4412115.385600001
0xe09f3fd42f4b7d6d2d70d412298973658f2b23b5,27,27,1,26,3.7037037037037033,96.29629629629629,67948823.3760157,8526499.286731783
0xa8055da95b5004b68190ddfa798a0236c8a80f43,3,2,2,0,100.0,0.0,59220205.23164329,0
0xc2eb33a5ddf01ac564089a8915a8cacea2def830,3,2,1,1,50.0,50.0,59045360.0,335485.0
0xa5f62c35935c4d7da4f55ae5993a5d61fd8b4112,44,47,40,7,85.1063829787234,14.893617021276597,94455114.71124281,127476248.36000001
0xc155e5ca4e17041333ae66728b1fd77bf178be74,17,38,9,29,23.684210526315788,76.31578947368422,92577310.77180363,33927482.24089715
0x382b1bf6229d36d8f24d6c7ead909f50b7c8d48d,4,9,6,3,66.66666666666666,33.33333333333334,58358346.22,0.0
0x4c766def136f59f6494f0969b1355882080cf8e0,3,29,29,0,100.0,0.0,498561744.82297105,0
0x867b3b0b638cd5640ec800dcbc407bad64ef1ae7,5,7,5,2,71.42857142857143,28.57142857142857,59885755.9466928,1610592.0
0x43ab622752d766d694c005acfb78b1fc60f35b69,10,103,103,0,100.0,0.0,59054.38,0
0xa80ee2cebaaf0ae26689f02e2ad1eee1376a79ec,2,3,2,1,66.66666666666666,33.33333333333334,72505598.77610001,14385029.5813
0x441d3663b321fd828350411641d7c9d57a183fcb,11,12,12,0,100.0,0.0,268.383,0
0x6a9e7892e4002493b1c28c004c98fc8aeccd580b,4,4,3,1,75.0,25.0,56639416.6866,268458.027592345
0x4085607d49c5e6eb9af262a156a9089cd04d3e5c,5,8,2,6,25.0,75.0,63736476.621926405,7438416.98
0xbff679a88a7b21e0f4d11dfd5c5dcafcb9a5d8ac,22,50,16,34,32.0,68.0,73043549.63927665,16336532.43081335
0x3e40d73eb977dc6a537af587d48316fee66e9c8c,4,28,28,0,100.0,0.0,4.027845,0
0x8f6438f028b0fba4dcea654bcd7f46e868f0129e,97,222,51,171,22.972972972972975,77.02702702702703,162815034.30375,329044564.89140004
0x84852691da2f0eaec313f9b743e683b3e0d250d1,9,40,35,5,87.5,12.5,55640057.960200004,26798.7934648
0x35fb6f6db4fb05e6a4ce86f2c93691425626d4b1,12,11,3,8,27.27272727272727,72.72727272727273,89953923.04768336,34359090.332
0xe8bfdf8f47b35418c73af2a2bc4d0d12488e93c5,8,11,11,0,100.0,0.0,158441810.6904851,0
0xcd4a584d5938a431083183055ac7a066aa3e1985,3,2,2,0,100.0,0.0,55242030.6591915,0
0x07b635f03a367bdb12b9f321ab369ac88a22ae36,3,2,2,0,100.0,0.0,55124623.40219963,0
0xcccbef82d68be89c69c81bf6a81d249972971da5,5,11,11,0,100.0,0.0,79689256.05709879,0
0xd28c567f1b52119b32a3af6066c36149c2f86d12,10,46,24,22,52.17391304347826,47.82608695652174,69611778.25871068,14627728.129144022
0x6a51d95b6f9e24b4ae71fe4751b12ff87ddb19cd,10,54,40,14,74.07407407407408,25.925925925925924,102049078.90587334,9252079.304400042
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,142,673,127,546,18.87072808320951,81.12927191679049,438018567.6603041,932299115.5315315
0x2905a0393342f45df5763835e9d4aaf2b4c87d79,4,4,3,1,75.0,25.0,57106297.290814795,2732192.4
0xd135913f966d874078822b06b50a645a665d9f6c,4,12,12,0,100.0,0.0,40.2291,0
0x94fa70d079d76279e1815ce403e9b985bccc82ac,2,50,50,0,100.0,0.0,0.0,0
0x5ec58ad8f2f1392e778dc0fc5fcc77ff12f4ba72,4,4,2,2,50.0,50.0,67619309.1434861,13427318.541
0xd2f86bf2d5cb5871545430cee9f59a51ce57211b,21,41,24,17,58.536585365853654,41.463414634146346,161043102.69387805,107559752.11999999
0xe0cba9df31411f6b7cfc66366b1a9a1b94c92fd4,16,30,30,0,100.0,0.0,53850334.893666804,0
0x7c5aaa2a20b01df027ad032f7a768ac015e77b86,4,12,12,0,100.0,0.0,53653815.2244618,0
0x9d3937226a367bedce0916f9cee4490d22214c7c,5,38,6,32,15.789473684210526,84.21052631578948,286616619.1145027,233002738.1889
0xc2779771f0536d79a8708f6931abc44b3035e999,3,3,2,1,66.66666666666666,33.33333333333334,4.88330618e-12,0.0
0x7074be1fb9d4f7a2c320f53c912f374ba241dec6,4,3,3,0,100.0,0.0,53599840.641,0
0x3c8fdb4b682a6149f5c90821d9ce94940d567a7f,17,35,10,25,28.57142857142857,71.42857142857143,112155266.54875182,101413591.24449152
0xf770ef2e23bae5de5f7dd0cfe56fe68c8c3cfa48,4,3,2,1,66.66666666666666,33.33333333333334,53691170.19837644,53688595.973355
0xa370a8b4bbd90429bad8b34551cecc2af672e9e0,4,3,2,1,66.66666666666666,33.33333333333334,53601136.0635858,53598595.980105
