"0x71a3f96e8e8bf0fccaab09c5f83bd5b2612f46a6","0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","1019496"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x601a851375a5c551f93b443f8310ba50175a4f4e","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","178411.8"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","12351.19404"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x2e2a62ba388ca53dc0cbceb3bc8842ee6934387f","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","229386.6"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","10883.1198"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","25487.4"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","7646.22"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x8860fecc56ebafed6e5263c2a79cbe78a5ca82b5","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","305848.8"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","9124.4892"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x369f7b687d843c690e038e711ed7376b2262845e","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","229386.6"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x0700daaaa350f453620d5dac7665e23934dea8fe","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","254874"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x0700daaaa350f453620d5dac7665e23934dea8fe","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","17076.558"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","3749.0436156"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0xfaf00ec4e76be9a98f78775fc2ad0098f2934f24","38231.1"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","5097.48"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","5097.48"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0xe50cdd7be4c2987e35cc8111dbc8b6afc434de30","1197907.8"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","2038.992"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","5097.48"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","25487.4"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","14655.255"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","5097.48"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","2548.74"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","5097.48"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","5097.48"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0xe50cdd7be4c2987e35cc8111dbc8b6afc434de30","5097.48"
"0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","2548.74"
