address,nodes,edges,n_edges_incoming,n_edges_outcoming,percentage_incoming,percentage_outcoming,total_weight_in,total_weight_out
0x905475cbca398e8fee6e35bcb2f530a3474b78ce,30,31,26,5,83.87096774193549,16.129032258064512,425283.17606659763,425276.08381337364
0xce52d38539e1e557f184f1073a59f69c9ba95f28,9,8,4,4,50.0,50.0,188396.86599999998,188387.63839839998
0xdb82af76f9ccddfe9e8f7996492f4c5bd5f9d53d,7,7,5,2,71.42857142857143,28.57142857142857,74798.21578434999,74767.25990495
0x122c7f492c51c247e293b0f996fa63de61474959,31,33,6,27,18.181818181818183,81.81818181818181,64765.56312384746,64632.14897352745
0xe606ab862d5ab58783b0eedee0839a2b47927ce8,141,154,21,133,13.636363636363635,86.36363636363636,309822.80055,301386.11343695404
0x9327cb34984c3992ec1ea0eae98ccf80a74f95b9,6,5,4,1,80.0,20.0,42234.297,42206.7828
0xbce6d09b800d0bc03f34ef93ed356519faec64d0,10,29,4,25,13.793103448275861,86.20689655172414,12758.7,15915.80395627393
0xa8454096f4a18e0252b411f670b3dd9d21465e75,10,11,8,3,72.72727272727273,27.272727272727266,22730.658750000002,22450.98193925
0xbc85a12364c9e375801c00aad17b893fc4c8f5b6,11,17,9,8,52.94117647058824,47.05882352941176,7761.086823823922,8302.85310314392
0x199eee5b6ca1aaf030c77f0b5c50e39908fd2072,5,4,2,2,50.0,50.0,30323.370000000003,30293.046629999997
0xe112784753273ebede055968ecb78dcad8ff6da2,3,2,1,1,50.0,50.0,4492.0681,4490.85276133
0x69c46c1e40465ae9a6c90990ae1568005fe62d6e,8,9,5,4,55.55555555555556,44.44444444444444,87073.27227992467,50697.520233569296
0x379ce20c018fb6301c1872c429ec7270ffa4dc5b,4,9,1,8,11.11111111111111,88.88888888888889,248.0049,220.4488
0x93d8d5bb1f1e4822f3c614d9a09e7c5e3fabc13a,10,9,8,1,88.88888888888889,11.111111111111114,108328.45579899932,108327.240372129
0xc81548a3c601e2c41f9b4b38120860d8b0860c3a,75,236,99,137,41.94915254237288,58.05084745762712,301737.04129356524,476336.60010773974
0x3a878eddb991ebcbc7c8052055b2e5ed5d0d1ba4,62,94,30,64,31.914893617021278,68.08510638297872,15570.65595092858,9635.025442928414
0x9eea7fda3c78cd8c096ae229de8217a94cd1bcfe,81,124,48,76,38.70967741935484,61.29032258064516,5074.772494023186,27626.811339254506
0xdfa8e0d144b1bd7b9f08cd05a7726cc20121292f,8,8,4,4,50.0,50.0,17781.5128569871,17772.0152348671
0x8d4426f94e42f721c7116e81d6688cd935cb3b4f,13,14,14,0,100.0,0.0,126772.7848365,0
0x5e1f89284b8283edcd082901b78c7589f39d5b51,4,5,2,3,40.0,60.0,942.1042217380001,940.254306538
0x0f4cf489c65f5001843c525e1f374768dcad9b99,28,38,36,2,94.73684210526315,5.26315789473685,134461.3049717367,133079.74324911702
0x0bb49c33e8d118472176168475c0d44bcdcbcb5d,9,19,1,18,5.263157894736842,94.73684210526316,0,178126.16084764592
0xdcb05f9afa10f0cf405ed39502d4916cbd96cf74,4,22,2,20,9.090909090909092,90.9090909090909,120.7043549061739,0.0
0xb0608ca76d2ec6984f652829e887811516e4b846,23,23,22,1,95.65217391304348,4.347826086956516,88242.752963689,85517.908200309
0x36941838db0d292ff88496bf07495b15d8720552,15,15,3,12,20.0,80.0,413953.86675513815,413939.65390044684
0xe7cc576611c2df800862db667140a90cf9ec4b72,9,8,7,1,87.5,12.5,43330.621569111085,36464.9544
0xc70df14ab20e248427f10db6a9fcb8c5b2b46249,20,49,1,48,2.0408163265306123,97.95918367346938,0,480107.3206439471
0x4085ff340bb64ace1bcf5ecc8b93f026b01c7e9b,12,30,5,25,16.666666666666664,83.33333333333334,2078.29450041157,8366.51462992375
0x9637ec6d245fe5da107470399a77af867a5e88ec,6,14,1,13,7.142857142857142,92.85714285714286,0,324520.29458895186
0x933357615d1234cbe64823909962191ed730c9de,18,60,2,58,3.3333333333333335,96.66666666666667,243116.4,3673064.5399852665
0x6f1c30b499acd49856b3a98f02f15dbad15e6e10,27,277,4,273,1.444043321299639,98.55595667870035,1751.7594373331822,3828138.140064633
0x3198af8d57cba0ba93a7f861432f148b37c3af98,4,11,2,9,18.181818181818183,81.81818181818181,50.2154964706099,4.44107452339688
0xdf04e4f99a3d460db87f58eb331b8b5dbebf2af0,5,18,3,15,16.666666666666664,83.33333333333334,113.6381517654586,10556.97159858503
0x602bda99d7d47b92bd5d4056dbb8219c141a20ad,5,14,5,9,35.714285714285715,64.28571428571428,4296.5934427598295,4284.6102
0x34743ffa1f93e745668725e44efeb3c50a237796,18,17,16,1,94.11764705882352,5.882352941176478,94781.72357092195,78262.68549
0xe6eb070bcef81fd12a198ba03fe393e9ee4cb671,17,21,4,17,19.047619047619047,80.95238095238095,3936.033649127708,4346.513826618973
0x2d35ed31d43d6bf5ccc5d7a085fe1ea9829a64d1,8,57,1,56,1.7543859649122806,98.24561403508773,0,3494575.560393904
0x625323fe73ea0c585a9c609af441003c81f09ff7,24,69,2,67,2.898550724637681,97.10144927536231,0,8470577.052413072
0x154e7d6dcd3b18840cf094629ab4f1776d2ba89f,39,336,29,307,8.630952380952381,91.36904761904762,593120.0749999998,3260046.55876745
0x48ea99de657ff9cb7dd9b9ac777b3ecd18c038d5,18,66,3,63,4.545454545454546,95.45454545454545,12793.6362,5898064.832440138
0x647c809489c3384ade0d26bd938bd5400cd5a4a9,39,145,5,140,3.4482758620689653,96.55172413793103,15303.72,7274777.434562936
0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd,16,185,10,175,5.405405405405405,94.5945945945946,262520.22000000003,3962897.9360390953
0x7450d268e6e230a7caa90df2941dd85822de125d,45,77,32,45,41.55844155844156,58.44155844155844,383838.5215374521,1209645.2365421131
0xd128cf7712ec227d55a0fdf8d3673e97a614dfdd,15,121,4,117,3.3057851239669422,96.69421487603306,4062.4385871056643,439630.124248522
0x8ee2ba41ef59b5773e5909451e0b8bad4e59a81b,3,2,1,1,50.0,50.0,19322.38,19294.7766
0x381b94be319fd260c336204a1fe52ab6bd37f31b,4,26,2,24,7.6923076923076925,92.3076923076923,55.50457416683629,6.99984432630833
0xeb148735f7e75b41aaf344cda706b8f95d5e39d4,4,6,2,4,33.33333333333333,66.66666666666667,15.90710409116649,0.0
0x57a3d07e27475aa8f5d306b7bb25aebfd27c4512,10,12,10,2,83.33333333333334,16.666666666666657,38994.933008798005,38990.162552198
0x5ed7046abeb1fa06f54283a2eb4a09efa2711a8a,4,7,2,5,28.57142857142857,71.42857142857143,110812.0,110805.3097255
0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,24,27,22,5,81.48148148148148,18.51851851851852,78684.2541664928,90504.972917126
0xf8d270220168620afd771e1bdb592e116cc8df19,12,82,0,82,0.0,100.0,0,1801206.7786469758
0xbb7ef8418e9a74c0c731aaaab688aabc9b7af857,19,114,3,111,2.631578947368421,97.36842105263158,797106.96355021,5442893.064042947
0x5a9ca3c6362a53edfc78503d65a6a3b7d9af6992,5,6,4,2,66.66666666666666,33.33333333333334,3383.7466678874694,3383.2821560555685
0x14b53c269cb3b27b142e480cc26c53b1e89cef39,9,15,4,11,26.666666666666668,73.33333333333333,8576.942,49908.262352423204
0xfc1d377f24fafbdf9bf7ec24fd8712c1c13bda48,13,51,3,48,5.88235294117647,94.11764705882354,75678.9,1252890.7065287519
0x04a3d37cae5fe8acfcaf6d5eb66369d639ff027e,5,4,4,0,100.0,0.0,7073.2933787701995,0
0x00e01a648ff41346cdeb873182383333d2184dd1,35,37,22,15,59.45945945945946,40.54054054054054,567104.6766048103,567176.1513019309
0x1d60606d8a09b5015d773a80b0c660bb8d91809c,138,237,86,151,36.28691983122363,63.71308016877637,5186533.797152678,5506738.960768001
0x412bc03309d61d372b13ddc9bd3b63b192f03863,14,21,19,2,90.47619047619048,9.523809523809518,1189110.930094645,1189108.7300955849
0x3da248b9f74620c68b3b6655e3b8583b5c07ca01,8,7,6,1,85.71428571428571,14.285714285714292,1431491.903005434,1431490.80420542
0x4cae21759c78650cee753ba4616c66b33178f09c,5,5,4,1,80.0,20.0,1311505.7624790743,1311504.66367906
0x6b92ab6d455d06b022bf5003922cdd8b07172586,8,8,5,3,62.5,37.5,3596293.07360603,3911585.458231105
0x09923e35f19687a524bbca7d42b92b6748534f25,16,47,10,37,21.27659574468085,78.72340425531915,11056822.52049983,16301770.073489752
0xdb53ce480bac3ce96fdb79fae1156f80b6925e05,95,144,56,88,38.88888888888889,61.11111111111111,120223.34465118502,328815.65169388306
0xded605e5a25d7e6808d726a52257ac5e65b99475,18,18,17,1,94.44444444444444,5.555555555555557,32070.696607948015,32068.21463
0x2bca419e570b1620b5e922fc005e806453affc83,122,615,615,0,100.0,0.0,0.0,0
0x179b553f677766183e7cd2ae8c148ace69db7cdd,4,3,1,2,33.33333333333333,66.66666666666667,103.50718178924,197.89614861764
0x1581912a74a68f40b076044ef81312de8a60aab1,3,3,1,2,33.33333333333333,66.66666666666667,2.51457,0.1784338872
0x903ac91a1a0da1c96830b4ea4ad60bbe42994678,30,135,0,135,0.0,100.0,0,2773770.69216
0xd6cfd617103649a2f72df3c7a89ff246836bfc08,48,55,54,1,98.18181818181819,1.818181818181813,17104.459593787215,15692.6092167732
0x7098c7113c2ecaf48baad07e598c74c2689a5795,17,21,19,2,90.47619047619048,9.523809523809518,136474.87005830248,135884.64971123912
0x17bb11fbbb92be1f466a90febf108454bb48d520,5,4,2,2,50.0,50.0,22.0076005371467,14.8549469371467
0x84106febe96b45d1a6cf1dceec8285c46faf25de,27,29,28,1,96.55172413793103,3.448275862068968,118217.13372843782,116846.292560268
0x5b7fe67e46b901272c449e5015550447666247fc,3,2,1,1,50.0,50.0,5.04308,0.0
0xc1f9c01602043fcef642cc8601bda13ca29b7a9c,16,18,4,14,22.22222222222222,77.77777777777777,62.663766455901104,31.1210273048466
0x34bb6cf517abb83bfd8bc4e41ed899810ac49b58,5,13,13,0,100.0,0.0,4188.0712,0
0x83940770976605dda722a620dd9d91825c8d65dc,7,6,5,1,83.33333333333334,16.666666666666657,7346.435140911399,7343.5451314114
0xca8e988ffb5a662f8201c90b6a45cc7826f5f15a,5,4,3,1,75.0,25.0,7373.193528578599,5860.6841115986
0x7942ec88b93ac9227957a118d8d09aa736c886a1,73,74,71,3,95.94594594594594,4.054054054054063,23241.798567738086,23236.8259660686
0x762ad6be3f56a132f99cc0cd6ba4c84d1e992824,9,9,5,4,55.55555555555556,44.44444444444444,16464.2765046958,16459.076875715
0x2cd7e2e65bb6ef5f233f9dea83736cf8195fe70d,11,17,3,14,17.647058823529413,82.35294117647058,258628.97065155153,258354.2556298057
0xeca2592e788c76f2e3cd4eb6ffcdbe5cf8141c72,77,158,27,131,17.088607594936708,82.9113924050633,1919208.1401109498,4543610.477707562
0x20f2ce82c28b726930a9b476503df7b814335642,25,35,2,33,5.714285714285714,94.28571428571429,90756.54,44855.644
0x52beed3924b0824411d03ea2fe51e429717dcf10,20,22,19,3,86.36363636363636,13.63636363636364,51146.56941874649,51139.4676927165
0x7ed44f8b304cd71664cbe8c94614660859fca2c6,6,5,1,4,20.0,80.0,137.4515,134.62274813
0x54b623c82365ef20680b17301bd949bcd5599eb9,17,22,16,6,72.72727272727273,27.272727272727266,22717.808349686402,22612.5381204264
0x3f2cf669c657316985b01b1b797cb259c97d6551,9,12,11,1,91.66666666666666,8.333333333333343,33994.06521608,40612.461048012
0x873a35f651892aee1d9360be80ae904f7d76068f,3,2,1,1,50.0,50.0,2743.36,2740.99796704
0x804a67880f461c2ba4b927a10e99e371962b0f3f,10,9,6,3,66.66666666666666,33.33333333333334,10999.608656300301,10994.4244430003
0xdccea2e783d873acb4ccfb7dead1004d90ad481d,31,38,34,4,89.47368421052632,10.526315789473685,754497.7382073798,751031.259
0x4bc2055440dd519fa4d448d2d6899e6604aaedc5,4,3,1,2,33.33333333333333,66.66666666666667,9.58559,7.31028315036
0x368be389ce940bf17c3296344086e368bc4c60f3,17,16,12,4,75.0,25.0,12088.913080341117,41712.6742264006
0x8c9d135ac2778e1a7d326932aad302e7c22c94d7,29,31,30,1,96.7741935483871,3.225806451612897,61822.857225355416,59483.7204171354
0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f,19,19,11,8,57.89473684210527,42.10526315789473,106351.28147155979,106332.4423782798
0x9db99e73c52bcc353963022ac184a25e80f655bd,5,5,4,1,80.0,20.0,11275.4562,11273.09411538
0x705f704d11020ff07acde8592bb80b044e15de16,9,8,7,1,87.5,12.5,23846.764487251698,23844.4000176617
0x40e92082d13db090fc1d9059c69f2caf7c3a647b,14,28,1,27,3.571428571428571,96.42857142857143,0,4188776.310074823
0x5580fb6e95230bf16ae7e2c6467d11566ed5b3ea,25,27,5,22,18.51851851851852,81.48148148148148,8500.1400106,8433.284181831998
0xc3caf142a41b0fae78a922c25fc0eecdcf0985d1,8,8,7,1,87.5,12.5,25059.734113449824,21661.4050367598
0x92cd726ce03ceaa4bf7198ce9c52d05d63cee575,12,11,10,1,90.9090909090909,9.090909090909093,23561.4102417358,23559.0538052758
0x10c44ab858b90e09c725158906f71833ff417acc,6,5,4,1,80.0,20.0,837.3675284625,834.4871369625
0x35919ff0a88a0bdfd1b0ef3be574bcf6c1e90e01,14,16,5,11,31.25,68.75,256.99067191219,231.19254352597608
0x3eadb407f81d62d27f63a8881805b1735f70e692,13,17,16,1,94.11764705882352,5.882352941176478,91106.418739755,77486.759685855
0x980844d9bc79f363cafe22a371f6244232402e79,47,131,20,111,15.267175572519085,84.73282442748092,823236.6271111708,4113932.9750073664
0x354d4f3eb48be676a030f98e2a6c5bc06b96e249,32,34,22,12,64.70588235294117,35.294117647058826,147470.64438128262,140108.9636291672
0x7d922a4f7f24ffcb130c4eeaf291a6475e3e4dd2,4,3,2,1,66.66666666666666,33.33333333333334,4871.38344,4868.6328
0x4910e010ebf5b3366d1e80a134c1fa538ff7994c,19,18,16,2,88.88888888888889,11.111111111111114,62947.7188439652,62942.9888543652
0x2276f412d2ae5dc2cdc293b0df70a8273f6f6771,15,14,2,12,14.285714285714285,85.71428571428572,3448.037219256,4946.276070421539
0x497e4c58a4106fee817e3bece3c5c029e964eb49,5,7,4,3,57.14285714285714,42.85714285714286,6598.057060602,6570.62474607
0x2af0b9190aa127c1989886670481381b5b549985,7,6,4,2,66.66666666666666,33.33333333333334,10989.1617603222,10984.4575662822
0xae9dcec1fb0814ca02ca1e6690d05f33488b4c8b,22,21,20,1,95.23809523809523,4.761904761904773,73214.94528219436,64153.5861519424
0x598f0f5fed15632e915ab3c2f928a1e02be8e30d,13,66,3,63,4.545454545454546,95.45454545454545,6310.25412422804,6037.808594664
0x4a8d9b64ee9c7e058fe9c8cbf96375b02da006e2,20,25,16,9,64.0,36.0,4768.41885291128,4736.45984
0xe4ffd96b5e6d2b6cdb91030c48cc932756c951b5,168,772,772,0,100.0,0.0,12758.7,0
0xf6f7cac4adef7e448cef8fceb14032e6e55a0dfa,5,4,1,3,25.0,75.0,1436.0826552216,1429.0561719816
0x8a0e85901849b40a7f80399a00f7115193c0bdb2,11,46,46,0,100.0,0.0,410557.9869720002,0
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,13,13,11,2,84.61538461538461,15.384615384615387,67947.92654227291,62509.8724563729
0x8408263f4f0691db34bd7666b5af61e19cb91b91,14,15,11,4,73.33333333333333,26.66666666666667,11342.016650499201,11305.264
0x2eb045d518290aca828046641d29f605ead1a283,4,3,2,1,66.66666666666666,33.33333333333334,2748.6544000000004,2746.31124016
0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,21,27,25,2,92.5925925925926,7.407407407407405,55271.46231615883,55266.7790271988
0x3fdd0bb90f7bb6fcf58b35865d4744df8ef30404,3,2,1,1,50.0,50.0,2725.74,2724.2953578
0x4810b1571775dd861c61d87fbea1008e030a8ddf,13,12,11,1,91.66666666666666,8.333333333333343,15215.200081032799,16572.3333318028
0xf51b4021c6f1af31f44bf575188986e733a971fe,6,6,5,1,83.33333333333334,16.666666666666657,8638.2810946215,8635.4227531215
0x78c544eede78eb781707a1d46377bf6be9d028df,6,5,3,2,60.0,40.0,5623.527599999999,5619.904907108696
0x6931e6948702245964dd446333c3bebd989d5e76,9,9,7,2,77.77777777777779,22.222222222222214,56708.9544,21270.63454524
0x97b20481241fe3cb9cc9ba50609d377b2506cdaa,17,16,4,12,25.0,75.0,4412.21084221279,4725.322604611925
0xd289bc0a919e75b824f4dfc376e9f24c119ed3f3,8,9,5,4,55.55555555555556,44.44444444444444,10201.623038802001,10175.153840981999
0xa43d3805105922989e58a5188193c283fff471e7,3,2,1,1,50.0,50.0,2720.37,2720.14148892
0x95c5db5bd9a0260fc457af4f6fc6de7819d9b1a6,11,12,9,3,75.0,25.0,56946.8755562778,58354.441240567794
0x95ffcdf36129e5e256190609cd97841d03e52356,23,22,7,15,31.818181818181817,68.18181818181819,17758.272955289092,17723.13162773909
0x4fbc4c6c416a84e04b2239202396f378d7af51ee,16,15,14,1,93.33333333333333,6.666666666666671,36598.21873681199,36595.319412332
0xd52fcaf53cd3efd7e1d484fd9cd2dd21355063e5,11,11,10,1,90.9090909090909,9.090909090909093,26675.7822282985,26672.9104257985
0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371,14,14,8,6,57.14285714285714,42.85714285714286,34159.188171,35487.55734
0xdccdce28bba5b796724f1b50ab350403d895fe08,8,9,6,3,66.66666666666666,33.33333333333334,14965.115771495999,17635.4585225448
0x548ac87629ceb858aa09b419f5b9898ec5735fba,11,18,10,8,55.55555555555556,44.44444444444444,16933.6425322474,16914.8808533074
0x23397c5d9c6363d67b3a294b677f80f93949bf56,21,22,18,4,81.81818181818183,18.181818181818173,61963.9869578144,61954.591174774396
0x5093c4029acab3aff80140023099f5ec6ca7d52f,23,22,12,10,54.54545454545454,45.45454545454546,40425.6949927441,40403.8480302466
0xac14590ad8184a48302f59a8baaf924b865de4c5,29,34,33,1,97.05882352941177,2.941176470588232,101155.25458969318,101149.931278063
0xcaa5854034d7eda409e2479c6c0351c167e21a08,22,26,25,1,96.15384615384616,3.8461538461538396,76475.5778933775,76448.3633933775
0x52bef206e8e0403cd60d37e48f4f3860d9545556,9,15,6,9,40.0,60.0,24441.560279909998,23058.125976989246
0x6d1ca9ee33f0806bd37a8ac4c418a0ecb0c9f086,2,1,1,0,100.0,0.0,4.12301094171491,0
0x018f2f4b3c9e38607aa7ab4dea23e9d663e3e050,4,3,2,1,66.66666666666666,33.33333333333334,9522.135,9519.79255479
0xf7355cb5278fc4be2f53ce373f7cd9b543d042a1,30,35,29,6,82.85714285714286,17.14285714285714,68468.47135445067,68462.34843674069
0x38b9dafe93f0b3ab7d35ac42165b73c0f3c5fd8c,20,19,4,15,21.052631578947366,78.94736842105263,32978.6051,31588.1016635636
0x634cdd7ebeccccf517cd8f4eca959474bc1b58cc,9,8,4,4,50.0,50.0,21789.5122350836,19102.91648749649
0xb5eb9d18c0413535baf1fa8bd8bf8f6ea7fea47a,16,17,15,2,88.23529411764706,11.764705882352942,32450.4909454264,30836.3438775864
0xe3224fa0197de258ba065c35380d7dfd2396ec89,63,82,54,28,65.85365853658537,34.14634146341463,26796.648987077133,26771.961213000006
0xd787e430cf92d42fa28b7643e41ea1d871a19fff,12,12,11,1,91.66666666666666,8.333333333333343,48777.48801615541,48775.1391909354
0xbaf18322ce288b08b2c58081fd0d1a9f03a9ea37,6,7,6,1,85.71428571428571,14.285714285714292,38023.387177758,38021.037241848
0xc4b1a260735fdc817409183db8594baf9f0b0f2f,15,15,14,1,93.33333333333333,6.666666666666671,55708.8213449067,55681.5282449067
0x88bdeb65ed500794118d0e5fdf5808d23bb74e73,5,5,2,3,40.0,60.0,575.86964,573.8636485999999
0x9a4afeaecd8efe2a7186365b55e72503d555713b,12,13,11,2,84.61538461538461,15.384615384615387,73176.5104382542,73171.81690339421
0xaa6a6d930fdc6f32ffc38db4ea6c4668dd10c15b,3,2,1,1,50.0,50.0,5450.56,5423.3072
0xf76dea0a7ed40e379cc834cf94a6bdc59ac11044,9,8,7,1,87.5,12.5,7005.393946748401,7003.0460514084
0xedc0c49946b93aa296a11298480ae7913bb65222,25,27,12,15,44.44444444444444,55.55555555555556,100343.75119448152,100338.5287539705
0x754a7657092fd2862338ff06ce02cfc389d49e21,16,16,15,1,93.75,6.25,35351.48963810993,35350.3438235099
0x0c8b740e3377f2be7a108aeba6a2f660588c728d,18,84,84,0,100.0,0.0,567307.5170086229,0
0x08986f5cecd3cb8882e4a34a16961e3124377291,3,3,2,1,66.66666666666666,33.33333333333334,2704.68,2702.327748
0x64c940690a3660e68d93d8c6412d900bdd3e11e5,21,22,21,1,95.45454545454545,4.545454545454547,59787.400643019595,54101.3278035576
0xceebb2d0cdc85e9774a232bab74c45fc883c15e4,20,23,22,1,95.65217391304348,4.347826086956516,64734.36004441679,49728.0864492568
0x588c0e4af4bb0cd6e63e898bf8ad555452297326,120,174,62,112,35.63218390804598,64.36781609195401,129717.89677481288,446397.35524353554
0x41467711f2d1f6021119ffb113ae0e78251b45fa,54,93,47,46,50.53763440860215,49.46236559139785,69103.67302596,101808.82501552989
0x043375ebc36fff7a4fcef1359f3c89afddf56e08,19,28,15,13,53.57142857142857,46.42857142857143,74355.40917085519,76102.6602950652
0x6353940eabe11c7cd78ecc2085ae65cdacc5a92b,25,25,24,1,96.0,4.0,68952.19436416551,67555.998121172
0x0967c50bfec4dba06e28e8fdbcfd15a23474fab4,13,14,11,3,78.57142857142857,21.42857142857143,77083.61678409987,77050.57800000001
0xe56303d8ff8c25c240f41d90fcaae1469c5b5f77,29,35,32,3,91.42857142857143,8.57142857142857,108299.74116274386,101459.42743987389
0x19bfd8a539ca899983b30e1d1c3370ac03d6b7ab,24,32,29,3,90.625,9.375,101136.7838797834,98415.58551636341
0xeeb70fd96f6c8838aeffb9d8dc042eab97b1bb09,13,12,9,3,75.0,25.0,37087.5729964662,37080.5382992862
0x2cc762c27a50d18e50efcd3bee9e3154e3bb094d,15,28,16,12,57.14285714285714,42.85714285714286,60909.75878767467,60890.272431374666
0x6c20ef21e604028c649247c581e8e49fda6191ca,12,21,10,11,47.61904761904761,52.38095238095239,59749.483080284,46114.336277044
0xaff9e40f9b245b15a1d1bb45516ca213e682fa81,24,24,22,2,91.66666666666666,8.333333333333343,50445.97730196617,47240.969006
0x9ee1e7d4f70a698689557b6bb67e8b6555e36d59,47,54,52,2,96.29629629629629,3.7037037037037095,115541.34416694075,116841.2225030186
0x5caa556d0b8fa8622b1746bcc1211429737dcafc,6,5,4,1,80.0,20.0,15078.7736738808,11777.552491596
0x7db9656fc8435f765df5748e32bf329098ffb5fb,26,31,30,1,96.7741935483871,3.225806451612897,65771.74788466531,62374.1559592253
0xc3e9287e2c028ebbae2001f477dc22ede80ed829,2,1,1,0,100.0,0.0,0.0,0
0x9655eb5183e3d373c6db087dd8fc6dae3c5047f1,12,19,11,8,57.89473684210527,42.10526315789473,12898.149993712002,12886.698866248802
0x1056d8d9ebb0e0d8710a0e2a1852d4a09d56464a,6,5,3,2,60.0,40.0,6349.09807616,8986.16205152
0x181c71726f12ce2514e8b93019eb22645a79f966,31,75,28,47,37.333333333333336,62.666666666666664,87438.98871598732,87377.38362670732
0xf282f97d913404512919914e48bb0c5e35cf0483,41,252,136,116,53.96825396825397,46.03174603174603,5409.67453559539,4701711.770457154
0xc44297f0d747313bb617750c73a8087ecfe576e9,3,8,1,7,12.5,87.5,451732.241145448,940443.089872017
0xd36f0976d54b9f1c0445142e885d3169b77da020,26,36,10,26,27.77777777777778,72.22222222222223,1140981.4898720172,847087.7008313461
0x9e55507a10af47f0a60493e77af432d588b9907b,20,21,20,1,95.23809523809523,4.761904761904773,73865.97855991202,73844.499028132
0xd5D9823E62e4E972F8494C21E074Ee21b8b90fE1,4,6,6,0,100.0,0.0,8323.197415020799,0
0x3dA2bB8C828643d13C399e71d9C7B70852D45492,15,16,16,0,100.0,0.0,41525.75286703161,0
0xa7b8edb0583b478e2b7c431feb4bc6629a6cd1e5,55,59,18,41,30.508474576271187,69.49152542372882,4481.757770298001,4386.986081371661
0xfbb62df5cbc8d0bc4c2a0e5c53b8602d49471495,3,5,2,3,40.0,60.0,5405.6878427165,5405.3425864415
0x7448df6e1031d10e237b1481930a074b13faabd2,13,13,12,1,92.3076923076923,7.692307692307693,37301.05175194575,37298.8739815958
0x5ebc7d1ff1687a75f76c3edfabcde89d1c09cd5f,17,68,10,58,14.705882352941178,85.29411764705883,307421.5082457247,394423.2799999999
0x81e331af8e4b6e2be4038f37ee1c1eca7c172643,2,1,0,1,0.0,100.0,0,0.0
0xf01bc68e0cde363b6e535a4fd3f3b96d7ac1e8c1,2,1,0,1,0.0,100.0,0,0.0
0xdc261f7a835c3692e22485ab2d78cbadf3842490,10,13,10,3,76.92307692307693,23.076923076923066,36980.402505600665,36973.8813346507
0x4237a7b1c593011b51d9a369392943e078bd570f,11,12,11,1,91.66666666666666,8.333333333333343,18992.6594208624,18990.4871695224
