Txhash,"UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
0x9d37e379724beeefe98168eda19275be6a26969f0cb4a1ec6d25c6eb881a4025,"1541865604","2018-11-10 16:00:04","0xdb073e2da214589769f7b22a5d40e2b1f0f4f984","0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca","16,278.059368","0xd9a1fe8b4d6de4f41c8a1b6ad3b6457916e546b4","Fortecoin","FOTC",""
0x290c6f0c78ba8870f6ab61fdf7f504679be512312ff91e383b52355bb8d3e2c9,"1541868155","2018-11-10 16:42:35","0x521db06bf657ed1d6c98553a70319a8ddbac75a3","0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca","21,214.1038961","0xd9a1fe8b4d6de4f41c8a1b6ad3b6457916e546b4","Fortecoin","FOTC",""
0xb19cd08fe2b18b6ea22d1a490e23fb93fe058250591dbe064575c8608eae2519,"1541880458","2018-11-10 20:07:38","0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca","0x8916a1597fdf51f2f00b520a7a5c07ca221ae1f6","37,492.1632641","0xd9a1fe8b4d6de4f41c8a1b6ad3b6457916e546b4","Fortecoin","FOTC",""
